Side,eventType,timeMs,Qty,Price,eventSeq,eventID,bidEventID,askEventID
Buy,Limit,2193080,100,3.8,507,6122217,,
"",Trade,2193080,100,3.8,508,6122218,6122217,6107227
Buy,Limit,2194450,2600,3.85,509,6125920,,
"",Trade,2194450,300,3.8,510,6125921,6125920,6107227
"",Trade,2194450,1000,3.81,511,6125922,6125920,1438226
"",Trade,2194450,1000,3.82,512,6125923,6125920,1836099
"",Trade,2194450,300,3.82,513,6125924,6125920,4423093
Sell,Limit,2203670,8500,3.81,514,6150309,,
Buy,Limit,2210790,1000,3.76,515,6166784,,
Buy,Cancel,2215990,200,0.0,516,6178949,501003,0
Buy,Limit,2218030,600,3.79,517,6183713,,
Buy,Limit,2220410,1000,3.77,518,6189954,,
Buy,Limit,2222760,1300,3.82,519,6196346,,
"",Trade,2222760,1300,3.81,520,6196347,6196346,6150309
Buy,Limit,2224680,1000,3.8,521,6201047,,
Sell,Limit,2224700,600,3.81,522,6201114,,
Sell,Limit,2225700,600,3.81,523,6204664,,
Sell,Limit,2233320,2000,3.96,524,6227429,,
Buy,Limit,2235660,500,3.79,525,6233720,,
Sell,Limit,2241760,1300,3.84,526,6249098,,
Buy,Limit,2245070,10000,3.77,527,6256972,,
Buy,Limit,2259090,100,3.81,528,6294686,,
"",Trade,2259090,100,3.81,529,6294687,6294686,6150309
Buy,Cancel,2267250,2600,0.0,530,6315428,5316643,0
Buy,Limit,2267980,200,3.81,531,6317201,,
"",Trade,2267980,200,3.81,532,6317202,6317201,6150309
Buy,Limit,2268210,1800,3.8,533,6317801,,
Sell,Limit,2268430,7000,3.94,534,6318329,,
Sell,Limit,2271910,3600,3.83,535,6327312,,
Buy,Limit,2274300,800,3.8,536,6333305,,
Buy,Limit,2274850,1000,3.78,537,6334359,,
Buy,Limit,2278550,5000,3.81,538,6342634,,
"",Trade,2278550,5000,3.81,539,6342635,6342634,6150309
Buy,Limit,2281370,1800,3.79,540,6349045,,
Sell,Limit,2287890,24900,3.84,541,6370378,,
Buy,Limit,2290210,2100,3.8,542,6376945,,
Buy,Limit,2294960,100,3.81,543,6391906,,
"",Trade,2294960,100,3.81,544,6391907,6391906,6150309
Buy,Limit,2302990,1000,3.8,545,6412665,,
Buy,Limit,2308210,100,3.82,546,6425104,,
"",Trade,2308210,100,3.81,547,6425105,6425104,6150309
Buy,Limit,2312290,200,3.81,548,6436436,,
"",Trade,2312290,200,3.81,549,6436437,6436436,6150309
Buy,Cancel,2318830,300,0.0,550,6452172,5966374,0
Sell,Limit,2332200,9400,3.82,551,6483110,,
Buy,Limit,2347100,6500,3.8,552,6519822,,
Sell,Limit,2362760,11700,3.95,553,6556726,,
Sell,Limit,2368790,1700,3.86,554,6569597,,
Buy,Limit,2371200,14700,3.8,555,6574825,,
Sell,Limit,2380930,900,3.82,556,6595884,,
Buy,Cancel,2416130,400,0.0,557,6686728,2593468,0
Buy,Limit,2425180,600,3.77,558,6708566,,
Buy,Limit,2436450,200,3.72,559,6733166,,
Sell,Limit,2448940,100,3.81,560,6760175,,
Buy,Cancel,2460580,20000,0.0,561,6785183,3496858,0
Buy,Cancel,2470000,600,0.0,562,6807562,92617,0
Buy,Cancel,2480700,600,0.0,563,6830813,6183713,0
Buy,Limit,2484240,200,3.82,564,6837062,,
"",Trade,2484240,200,3.81,565,6837063,6837062,6150309
Buy,Limit,2484250,2600,3.81,566,6837080,,
"",Trade,2484250,1300,3.81,567,6837081,6837080,6150309
"",Trade,2484250,600,3.81,568,6837082,6837080,6201114
"",Trade,2484250,600,3.81,569,6837083,6837080,6204664
"",Trade,2484250,100,3.81,570,6837084,6837080,6760175
Sell,Cancel,2484480,9400,0.0,571,6837446,0,6483110
Sell,Limit,2486820,1000,3.82,572,6842425,,
Sell,Limit,2498180,9400,3.83,573,6864521,,
Buy,Limit,2510170,900,3.81,574,6889159,,
Sell,Limit,2515000,5000,3.9,575,6898557,,
Sell,Limit,2530140,600,3.96,576,6937183,,
Buy,Limit,2532090,300,3.82,577,6942202,,
"",Trade,2532090,300,3.82,578,6942203,6942202,4423093
Sell,Limit,2543620,6000,3.83,579,6966236,,
Buy,Limit,2547640,3000,3.79,580,6973550,,
Sell,Limit,2550010,5000,3.82,581,6978356,,
Buy,Cancel,2558890,1800,0.0,582,6994993,6349045,0
Buy,Limit,2565450,900,3.81,583,7008748,,
Buy,Limit,2570220,1000,3.75,584,7019524,,
Buy,Limit,2582860,1500,3.82,585,7048596,,
"",Trade,2582860,1500,3.82,586,7048597,7048596,4423093
Buy,Cancel,2585550,10000,0.0,587,7056480,6256972,0
Buy,Cancel,2585580,100,0.0,588,7056532,5634212,0
Buy,Cancel,2595180,1000,0.0,589,7080079,6189954,0
Buy,Cancel,2597020,900,0.0,590,7084556,6889159,0
Buy,Cancel,2597680,1000,0.0,591,7086124,6166784,0
Buy,Cancel,2600790,1000,0.0,592,7093299,4972162,0
Buy,Cancel,2601140,14700,0.0,593,7093995,6574825,0
Buy,Limit,2601360,900,3.8,594,7094500,,
Buy,Limit,2619310,500,3.8,595,7130059,,
Buy,Limit,2620140,2600,3.81,596,7131268,,
Buy,Limit,2631830,100,3.82,597,7155555,,
"",Trade,2631830,100,3.82,598,7155556,7155555,4423093
Sell,Limit,2637110,6500,3.82,599,7166067,,
Buy,Cancel,2637510,6500,0.0,600,7166651,6519822,0
Sell,Limit,2638140,900,3.93,601,7167637,,
Buy,Limit,2639850,9900,3.81,602,7171830,,
Sell,Limit,2657160,1700,3.81,603,7216055,,
"",Trade,2657160,900,3.81,604,7216056,7008748,7216055
"",Trade,2657160,800,3.81,605,7216057,7131268,7216055
Sell,Limit,2657260,8200,3.81,606,7216254,,
"",Trade,2657260,1800,3.81,607,7216255,7131268,7216254
"",Trade,2657260,6400,3.81,608,7216256,7171830,7216254
Buy,Cancel,2669520,400,0.0,609,7241959,5111834,0
Sell,Limit,2674760,500,3.82,610,7252203,,
Buy,Cancel,2676180,500,0.0,611,7255003,6233720,0
Buy,Limit,2678560,600,3.79,612,7259590,,
Buy,Limit,2699820,300,3.81,613,7301680,,
Sell,Limit,2713310,5000,3.81,614,7352314,,
"",Trade,2713310,3500,3.81,615,7352315,7171830,7352314
"",Trade,2713310,300,3.81,616,7352316,7301680,7352314
Buy,Limit,2713340,100,3.8,617,7352442,,
Buy,Limit,2713350,100,3.8,618,7352444,,
Buy,Limit,2713350,100,3.8,619,7352445,,
Buy,Limit,2713350,100,3.8,620,7352449,,
Buy,Limit,2713350,100,3.8,621,7352461,,
Sell,Limit,2713350,800,3.81,622,7352462,,
Buy,Limit,2713350,100,3.8,623,7352468,,
Sell,Limit,2713380,800,3.81,624,7352607,,
Buy,Limit,2714070,100,3.8,625,7356109,,
Buy,Cancel,2735600,900,0.0,626,7421772,7094500,0
Buy,Cancel,2735610,600,0.0,627,7421800,7259590,0
Buy,Limit,2741990,900,3.79,628,7437052,,
Buy,Limit,2751060,600,3.78,629,7461168,,
Sell,Limit,2755810,900,3.82,630,7472528,,
Sell,Cancel,2764090,800,0.0,631,7492861,0,7352607
Sell,Limit,2767460,700,3.8,632,7503608,,
"",Trade,2767460,700,3.8,633,7503609,6201047,7503608
Buy,Limit,2772430,1000,3.8,634,7518266,,
Sell,Limit,2797340,4000,3.89,635,7578192,,
Buy,Limit,2797420,5000,3.8,636,7578375,,
Sell,Limit,2800640,10000,3.92,637,7585827,,
Buy,Limit,2804380,200,3.77,638,7594149,,
Sell,Limit,2813050,1800,3.8,639,7611518,,
"",Trade,2813050,300,3.8,640,7611519,6201047,7611518
"",Trade,2813050,1500,3.8,641,7611520,6317801,7611518
Sell,Cancel,2815320,900,0.0,642,7615890,0,7472528
Sell,Cancel,2824120,800,0.0,643,7636993,0,7352462
Sell,Cancel,2845280,6500,0.0,644,7689488,0,7166067
Sell,Cancel,2849160,3600,0.0,645,7698466,0,6327312
Sell,Limit,2852880,3300,3.82,646,7707929,,
Sell,Limit,2858270,7000,3.81,647,7722055,,
Sell,Limit,2862460,3500,3.82,648,7731114,,
Sell,Limit,2878300,1600,3.81,649,7763285,,
Buy,Limit,2878820,300,3.8,650,7764518,,
Sell,Cancel,2886590,1600,0.0,651,7784183,0,7763285
Buy,Limit,2893360,4900,3.8,652,7799721,,
Buy,Limit,2943720,1400,3.81,653,7920128,,
"",Trade,2943720,1200,3.81,654,7920129,7920128,7352314
"",Trade,2943720,200,3.81,655,7920130,7920128,7722055
Sell,Limit,2954300,30000,3.81,656,7956823,,
Buy,Limit,2979550,500,3.8,657,8009520,,
Buy,Cancel,2986900,600,0.0,658,8024412,7461168,0
Buy,Limit,3003910,1000,3.74,659,8059380,,
Sell,Limit,3003960,600,3.81,660,8059462,,
Sell,Limit,3005170,600,3.8,661,8063268,,
"",Trade,3005170,300,3.8,662,8063269,6317801,8063268
"",Trade,3005170,300,3.8,663,8063270,6333305,8063268
Buy,Cancel,3006070,100,0.0,664,8065606,7356109,0
Buy,Cancel,3006070,100,0.0,665,8065614,7352444,0
Buy,Cancel,3006070,100,0.0,666,8065615,7352449,0
Buy,Cancel,3006070,100,0.0,667,8065616,7352445,0
Buy,Cancel,3006070,100,0.0,668,8065635,7352442,0
Buy,Cancel,3006070,100,0.0,669,8065640,7352468,0
Buy,Limit,3011480,3000,3.79,670,8079905,,
Buy,Limit,3016630,200,3.81,671,8092013,,
"",Trade,3016630,200,3.81,672,8092014,8092013,7722055
Sell,Limit,3022050,12400,3.8,673,8104904,,
"",Trade,3022050,500,3.8,674,8104905,6333305,8104904
"",Trade,3022050,2100,3.8,675,8104906,6376945,8104904
"",Trade,3022050,1000,3.8,676,8104907,6412665,8104904
"",Trade,3022050,500,3.8,677,8104908,7130059,8104904
"",Trade,3022050,100,3.8,678,8104909,7352461,8104904
"",Trade,3022050,1000,3.8,679,8104910,7518266,8104904
"",Trade,3022050,5000,3.8,680,8104911,7578375,8104904
"",Trade,3022050,300,3.8,681,8104912,7764518,8104904
"",Trade,3022050,1900,3.8,682,8104913,7799721,8104904
Buy,Cancel,3024080,100,0.0,683,8110400,5634219,0
Buy,Limit,3100450,500,3.8,684,8283807,,
Sell,Cancel,3100470,600,0.0,685,8283871,0,8059462
Sell,Limit,3100470,100,3.8,686,8283879,,
"",Trade,3100470,100,3.8,687,8283880,7799721,8283879
Sell,Limit,3100540,700,3.8,688,8284146,,
"",Trade,3100540,700,3.8,689,8284147,7799721,8284146
Sell,Limit,3108830,1000,3.8,690,8305510,,
"",Trade,3108830,1000,3.8,691,8305511,7799721,8305510
Sell,Limit,3112680,800,3.8,692,8314040,,
"",Trade,3112680,800,3.8,693,8314041,7799721,8314040
Buy,Limit,3114170,2100,3.8,694,8317308,,
Buy,Limit,3131960,600,3.78,695,8365133,,
Sell,Limit,3131970,800,3.81,696,8365145,,
Sell,Limit,3132030,800,3.8,697,8365264,,
"",Trade,3132030,400,3.8,698,8365265,7799721,8365264
"",Trade,3132030,400,3.8,699,8365266,8009520,8365264
Buy,Cancel,3133440,2100,0.0,700,8368109,8317308,0
Buy,Limit,3137830,5000,3.76,701,8377716,,
Sell,Limit,3142620,100,3.8,702,8386546,,
"",Trade,3142620,100,3.8,703,8386547,8009520,8386546
Buy,Limit,3144170,25000,3.68,704,8389583,,
Buy,Cancel,3145430,5000,0.0,705,8392161,8377716,0
Buy,Limit,3145520,2100,3.81,706,8392374,,
"",Trade,3145520,2100,3.81,707,8392375,8392374,7722055
Buy,Limit,3175030,1700,3.78,708,8445611,,
Sell,Cancel,3183780,800,0.0,709,8462403,0,8365145
Buy,Cancel,3196890,3000,0.0,710,8487299,520706,0
Buy,Limit,3198600,2400,3.81,711,8489884,,
"",Trade,3198600,2400,3.81,712,8489885,8489884,7722055
Buy,Cancel,3199650,3000,0.0,713,8491694,521317,0
Buy,Limit,3204770,50000,3.7,714,8501210,,
Sell,Limit,3244280,1800,3.95,715,8572796,,
Buy,Limit,3248810,3000,3.8,716,8583018,,
Buy,Cancel,3254760,15000,0.0,717,8594470,75714,0
Buy,Limit,3267060,400,3.79,718,8615560,,
Buy,Limit,3294750,1000,3.81,719,8662595,,
"",Trade,3294750,1000,3.81,720,8662596,8662595,7722055
Buy,Limit,3342960,3000,3.81,721,8770335,,
"",Trade,3342960,1100,3.81,722,8770336,8770335,7722055
"",Trade,3342960,1900,3.81,723,8770337,8770335,7956823
Sell,Limit,3365500,100,3.9,724,8807714,,
Sell,Limit,3365520,600,3.81,725,8807738,,
Sell,Limit,3365680,600,3.81,726,8808127,,
Buy,Cancel,3366730,1000,0.0,727,8809907,5408788,0
Buy,Limit,3379890,1000,3.8,728,8834180,,
Sell,Limit,3396910,1500,3.81,729,8864998,,
Sell,Cancel,3425600,600,0.0,730,8913040,0,8808127
Sell,Limit,3438880,3300,3.84,731,8935653,,
Buy,Cancel,3463280,4900,0.0,732,8974995,5807996,0
Buy,Limit,3463640,1800,3.81,733,8975609,,
"",Trade,3463640,1800,3.81,734,8975610,8975609,7956823
Buy,Limit,3464410,100,3.8,735,8977037,,
Buy,Limit,3482390,1000,3.8,736,9008192,,
Buy,Cancel,3483340,400,0.0,737,9009712,3695088,0
Buy,Cancel,3484580,3000,0.0,738,9011903,5847804,0
Sell,Limit,3484750,600,3.81,739,9012275,,
Buy,Limit,3501360,4900,3.79,740,9043934,,
Buy,Limit,3505690,400,3.81,741,9051256,,
"",Trade,3505690,400,3.81,742,9051257,9051256,7956823
Buy,Limit,3516950,100,3.81,743,9070863,,
"",Trade,3516950,100,3.81,744,9070864,9070863,7956823
Buy,Cancel,3523610,200,0.0,745,9081632,6733166,0
Buy,Limit,3524620,200,3.77,746,9083459,,
Buy,Limit,3527210,400,3.81,747,9087626,,
"",Trade,3527210,400,3.81,748,9087627,9087626,7956823
Buy,Limit,3547540,200,3.72,749,9121319,,
Buy,Limit,3554250,200,3.81,750,9133708,,
"",Trade,3554250,200,3.81,751,9133709,9133708,7956823
Buy,Limit,3559440,200,3.68,752,9142291,,
Buy,Cancel,3568270,4900,0.0,753,9155870,9043934,0
Buy,Limit,3579890,200,3.63,754,9172982,,
Buy,Limit,3607980,3000,3.77,755,9224827,,
Buy,Limit,3643180,1500,3.8,756,9288982,,
Sell,Limit,3653960,5700,3.81,757,9307656,,
Sell,Limit,3656730,1100,3.94,758,9312502,,
Buy,Limit,3692860,3500,3.81,759,9382145,,
"",Trade,3692860,3500,3.81,760,9382146,9382145,7956823
Buy,Limit,3692870,30100,3.81,761,9382160,,
"",Trade,3692870,21700,3.81,762,9382161,9382160,7956823
"",Trade,3692870,600,3.81,763,9382162,9382160,8807738
"",Trade,3692870,1500,3.81,764,9382163,9382160,8864998
"",Trade,3692870,600,3.81,765,9382164,9382160,9012275
"",Trade,3692870,5700,3.81,766,9382165,9382160,9307656
Buy,Limit,3692890,300,3.81,767,9382185,,
Buy,Limit,3692890,300,3.8,768,9382189,,
Buy,Limit,3692890,400,3.8,769,9382192,,
Buy,Limit,3692890,300,3.8,770,9382194,,
Buy,Limit,3692890,300,3.8,771,9382196,,
Buy,Limit,3692900,300,3.8,772,9382197,,
Buy,Limit,3692900,300,3.8,773,9382198,,
Buy,Limit,3742470,100,3.81,774,9481469,,
Sell,Limit,3742480,1300,3.81,775,9481483,,
"",Trade,3742480,300,3.81,776,9481484,9382185,9481483
"",Trade,3742480,100,3.81,777,9481485,9481469,9481483
Sell,Limit,3742510,1300,3.8,778,9481531,,
"",Trade,3742510,500,3.8,779,9481532,8283807,9481531
"",Trade,3742510,800,3.8,780,9481533,8583018,9481531
Sell,Limit,3750620,2000,3.81,781,9496703,,
Buy,Cancel,3760380,100,0.0,782,9513170,8977037,0
Buy,Limit,3780070,200,3.8,783,9544425,,
Buy,Limit,3786500,1400,3.78,784,9556280,,
Buy,Limit,3789880,2100,3.81,785,9562564,,
"",Trade,3789880,900,3.81,786,9562565,9562564,9481483
"",Trade,3789880,1200,3.81,787,9562566,9562564,9496703
Sell,Limit,3789880,500,3.81,788,9562577,,
Sell,Limit,3789910,1400,3.81,789,9562593,,
Buy,Cancel,3794700,1000,0.0,790,9570062,9008192,0
Buy,Limit,3797440,1000,3.81,791,9574341,,
"",Trade,3797440,800,3.81,792,9574342,9574341,9496703
"",Trade,3797440,200,3.81,793,9574343,9574341,9562577
Buy,Cancel,3800980,1400,0.0,794,9579643,9556280,0
Buy,Limit,3802700,600,3.8,795,9582295,,
Buy,Limit,3806090,400,3.71,796,9587168,,
Buy,Limit,3814530,1000,3.78,797,9601757,,
Sell,Limit,3817190,500,3.8,798,9606583,,
"",Trade,3817190,500,3.8,799,9606584,8583018,9606583
Buy,Limit,3825490,100,3.8,800,9623766,,
Buy,Limit,3833960,500,3.8,801,9639759,,
Sell,Cancel,3843700,300,0.0,802,9656099,0,9562577
Sell,Cancel,3843940,1400,0.0,803,9656352,0,9562593
Buy,Cancel,3843960,200,0.0,804,9656385,9544425,0
Buy,Limit,3843960,200,3.81,805,9656386,,
Sell,Limit,3863580,1000,3.8,806,9691123,,
"",Trade,3863580,200,3.81,807,9691124,9656386,9691123
"",Trade,3863580,800,3.8,808,9691125,8583018,9691123
Buy,Cancel,3867070,300,0.0,809,9696253,9382194,0
Buy,Limit,3867080,500,3.81,810,9696274,,
Sell,Limit,3871620,6200,3.81,811,9703325,,
"",Trade,3871620,500,3.81,812,9703326,9696274,9703325
Sell,Limit,3893060,21700,3.81,813,9733250,,
Buy,Limit,3895320,1000,3.77,814,9736444,,
Buy,Limit,3897120,1400,3.79,815,9739360,,
Buy,Cancel,3904600,1400,0.0,816,9752760,9739360,0
Buy,Cancel,3904650,900,0.0,817,9752946,7437052,0
Buy,Cancel,3915570,3000,0.0,818,9776985,516884,0
Buy,Cancel,3922480,1700,0.0,819,9791069,8445611,0
Sell,Limit,3939000,3000,3.82,820,9822848,,
Sell,Limit,3946730,1300,3.94,821,9836036,,
Buy,Cancel,3966110,400,0.0,822,9869247,9382192,0
Buy,Cancel,3966110,300,0.0,823,9869250,9382189,0
Buy,Cancel,3966110,300,0.0,824,9869251,9382198,0
Buy,Cancel,3966110,300,0.0,825,9869253,9382196,0
Sell,Limit,3978270,5000,3.81,826,9894411,,
Buy,Limit,3978960,3000,3.79,827,9895312,,
Buy,Limit,3989710,400,3.77,828,9914565,,
Sell,Limit,3997860,2000,3.82,829,9928357,,
Buy,Limit,4001180,3000,3.79,830,9933934,,
Buy,Limit,4023340,100,3.81,831,9969337,,
"",Trade,4023340,100,3.81,832,9969338,9969337,9703325
Sell,Limit,4027170,600,3.8,833,9976214,,
"",Trade,4027170,600,3.8,834,9976215,8583018,9976214
Sell,Limit,4027270,4300,3.8,835,9976458,,
"",Trade,4027270,300,3.8,836,9976459,8583018,9976458
"",Trade,4027270,1000,3.8,837,9976460,8834180,9976458
"",Trade,4027270,1500,3.8,838,9976461,9288982,9976458
"",Trade,4027270,300,3.8,839,9976462,9382197,9976458
"",Trade,4027270,600,3.8,840,9976463,9582295,9976458
"",Trade,4027270,100,3.8,841,9976464,9623766,9976458
"",Trade,4027270,500,3.8,842,9976465,9639759,9976458
Sell,Limit,4027290,600,3.8,843,9976508,,
Buy,Limit,4043360,2200,3.77,844,10004191,,
Buy,Cancel,4046320,600,0.0,845,10008879,8365133,0
Sell,Cancel,4047890,5600,0.0,846,10010771,0,9703325
Buy,Cancel,4053190,3000,0.0,847,10018482,9933934,0
Buy,Limit,4055360,600,3.77,848,10021547,,
Buy,Limit,4065760,1700,3.79,849,10036542,,
Buy,Limit,4070590,100,3.8,850,10043737,,
"",Trade,4070590,100,3.8,851,10043738,10043737,9976508
Sell,Cancel,4080870,6000,0.0,852,10058727,0,6966236
Sell,Cancel,4083800,500,0.0,853,10063902,0,9976508
Sell,Limit,4083830,100,3.8,854,10063930,,
Sell,Cancel,4086080,100,0.0,855,10068093,0,10063930
Buy,Limit,4089070,400,3.79,856,10073471,,
Buy,Limit,4089080,100,3.79,857,10073483,,
Sell,Limit,4096170,1000,3.79,858,10085034,,
"",Trade,4096170,900,3.79,859,10085035,4530445,10085034
"",Trade,4096170,100,3.79,860,10085036,4537219,10085034
Sell,Limit,4106310,11500,3.82,861,10099531,,
Buy,Cancel,4124540,400,0.0,862,10127250,9914565,0
Sell,Limit,4137140,10000,3.79,863,10146383,,
"",Trade,4137140,1600,3.79,864,10146384,4537219,10146383
"",Trade,4137140,3000,3.79,865,10146385,6973550,10146383
"",Trade,4137140,3000,3.79,866,10146386,8079905,10146383
"",Trade,4137140,400,3.79,867,10146387,8615560,10146383
"",Trade,4137140,2000,3.79,868,10146388,9895312,10146383
Buy,Limit,4137990,400,3.75,869,10147484,,
Buy,Cancel,4145880,600,0.0,870,10160879,10021547,0
Buy,Cancel,4145880,600,0.0,871,10160880,6708566,0
Sell,Limit,4145900,600,3.79,872,10160948,,
"",Trade,4145900,600,3.79,873,10160949,9895312,10160948
Sell,Limit,4145930,600,3.79,874,10160989,,
"",Trade,4145930,400,3.79,875,10160990,9895312,10160989
"",Trade,4145930,200,3.79,876,10160991,10036542,10160989
Sell,Limit,4147450,10000,3.79,877,10163411,,
"",Trade,4147450,1500,3.79,878,10163412,10036542,10163411
"",Trade,4147450,400,3.79,879,10163413,10073471,10163411
"",Trade,4147450,100,3.79,880,10163414,10073483,10163411
Buy,Limit,4148280,100,3.81,881,10164896,,
"",Trade,4148280,100,3.79,882,10164897,10164896,10163411
Buy,Limit,4148300,100,3.78,883,10164938,,
Buy,Limit,4148300,600,3.78,884,10164943,,
Buy,Limit,4148300,600,3.78,885,10164944,,
Buy,Limit,4148310,100,3.78,886,10164945,,
Buy,Limit,4148310,100,3.78,887,10164950,,
Buy,Limit,4148310,600,3.78,888,10164953,,
Buy,Cancel,4148330,100,0.0,889,10164982,10164938,0
Buy,Limit,4148330,100,3.79,890,10164983,,
"",Trade,4148330,100,3.79,891,10164984,10164983,10163411
Buy,Cancel,4148330,600,0.0,892,10164986,10164943,0
Buy,Cancel,4148330,100,0.0,893,10164987,10164945,0
Buy,Cancel,4148330,600,0.0,894,10164988,10164944,0
Buy,Cancel,4148330,600,0.0,895,10164989,10164953,0
Buy,Limit,4148330,600,3.79,896,10164991,,
"",Trade,4148330,600,3.79,897,10164992,10164991,10163411
Buy,Limit,4148330,100,3.79,898,10164993,,
"",Trade,4148330,100,3.79,899,10164994,10164993,10163411
Buy,Limit,4148330,600,3.79,900,10164995,,
"",Trade,4148330,600,3.79,901,10164996,10164995,10163411
Buy,Limit,4148340,600,3.79,902,10165000,,
"",Trade,4148340,600,3.79,903,10165001,10165000,10163411
Buy,Limit,4148350,100,3.79,904,10165030,,
"",Trade,4148350,100,3.79,905,10165031,10165030,10163411
Buy,Cancel,4156140,1000,0.0,906,10177887,7019524,0
Buy,Cancel,4171250,10400,0.0,907,10199535,4703082,0
Buy,Cancel,4171250,10300,0.0,908,10199536,4703080,0
Buy,Cancel,4171250,10500,0.0,909,10199537,5285524,0
Buy,Limit,4186680,10000,3.78,910,10222919,,
Buy,Limit,4200080,200,3.78,911,10241099,,
Buy,Limit,4212790,2000,3.79,912,10262420,,
"",Trade,4212790,2000,3.79,913,10262421,10262420,10163411
Sell,Limit,4212800,600,3.79,914,10262426,,
Buy,Cancel,4212810,200,0.0,915,10262466,10241099,0
Buy,Limit,4212810,200,3.79,916,10262469,,
"",Trade,4212810,200,3.79,917,10262470,10262469,10163411
Sell,Limit,4212820,600,3.79,918,10262486,,
Buy,Limit,4253610,200,3.79,919,10330148,,
"",Trade,4253610,200,3.79,920,10330149,10330148,10163411
Buy,Limit,4267660,1000,3.79,921,10351665,,
"",Trade,4267660,1000,3.79,922,10351666,10351665,10163411
Buy,Limit,4275590,1200,3.77,923,10364698,,
Buy,Limit,4277880,200,3.66,924,10368195,,
Sell,Cancel,4281590,2000,0.0,925,10373328,0,9928357
Buy,Limit,4294560,900,3.78,926,10391938,,
Buy,Limit,4314890,4900,3.76,927,10418640,,
Sell,Limit,4323680,1,3.79,928,10434791,,
Sell,Cancel,4323920,600,0.0,929,10435115,0,10262426
Sell,Cancel,4324390,600,0.0,930,10436271,0,10262486
Buy,Limit,4334440,1300,3.79,931,10457003,,
"",Trade,4334440,1300,3.79,932,10457004,10457003,10163411
Buy,Limit,4344570,100,3.78,933,10469902,,
Sell,Limit,4375670,10000,3.79,934,10510036,,
Buy,Limit,4376030,1000,3.77,935,10510586,,
Buy,Limit,4378350,200,3.79,936,10513714,,
"",Trade,4378350,200,3.79,937,10513715,10513714,10163411
Sell,Limit,4401400,3000,3.82,938,10545880,,
Sell,Limit,4401410,700,3.79,939,10545913,,
Sell,Limit,4401610,700,3.79,940,10546143,,
Buy,Limit,4407170,16900,3.78,941,10553012,,
Buy,Limit,4410130,700,3.74,942,10556836,,
Buy,Limit,4433690,1000,3.78,943,10589099,,
Buy,Limit,4435340,1000,3.79,944,10591079,,
"",Trade,4435340,900,3.79,945,10591080,10591079,10163411
"",Trade,4435340,1,3.79,946,10591081,10591079,10434791
"",Trade,4435340,99,3.79,947,10591082,10591079,10510036
Buy,Limit,4435350,11400,3.79,948,10591090,,
"",Trade,4435350,9901,3.79,949,10591091,10591090,10510036
"",Trade,4435350,700,3.79,950,10591092,10591090,10545913
"",Trade,4435350,700,3.79,951,10591093,10591090,10546143
Buy,Limit,4435360,100,3.8,952,10591105,,
Buy,Limit,4435360,100,3.79,953,10591111,,
Buy,Limit,4435370,100,3.79,954,10591114,,
Buy,Limit,4435370,100,3.79,955,10591117,,
Buy,Cancel,4435370,100,0.0,956,10591118,10164950,0
Buy,Limit,4435370,100,3.79,957,10591124,,
Buy,Limit,4435370,100,3.79,958,10591126,,
Buy,Limit,4435370,100,3.79,959,10591128,,
Buy,Cancel,4440850,99,0.0,960,10598394,10591090,0
Sell,Limit,4444200,600,3.8,961,10603792,,
"",Trade,4444200,100,3.8,962,10603793,10591105,10603792
Buy,Limit,4444210,600,3.77,963,10603803,,
Buy,Limit,4444210,700,3.76,964,10603804,,
Sell,Limit,4444920,600,3.8,965,10605198,,
Buy,Cancel,4450820,1000,0.0,966,10615217,10589099,0
Buy,Limit,4460320,1000,3.79,967,10633127,,
Sell,Limit,4469650,10000,3.8,968,10646265,,
Sell,Limit,4488830,2000,3.82,969,10671769,,
Buy,Cancel,4491740,100,0.0,970,10675601,10469902,0
Buy,Limit,4498860,2000,3.79,971,10684614,,
Sell,Cancel,4504620,600,0.0,972,10695326,0,10605198
Sell,Cancel,4504620,500,0.0,973,10695336,0,10603792
Buy,Limit,4507920,100,3.79,974,10702839,,
Buy,Limit,4521800,1000,3.8,975,10734817,,
"",Trade,4521800,1000,3.8,976,10734818,10734817,10646265
Buy,Cancel,4522790,200,0.0,977,10737352,10368195,0
Buy,Cancel,4525160,900,0.0,978,10741495,10391938,0
Buy,Limit,4533070,900,3.79,979,10754539,,
Buy,Limit,4533800,1900,3.79,980,10755321,,
Buy,Limit,4534460,1000,3.79,981,10756408,,
Buy,Limit,4543700,5700,3.8,982,10770141,,
"",Trade,4543700,5700,3.8,983,10770142,10770141,10646265
Buy,Cancel,4547000,1900,0.0,984,10774823,10755321,0
Buy,Limit,4565190,5200,3.79,985,10801926,,
Sell,Limit,4565200,600,3.8,986,10801954,,
Sell,Limit,4587430,2000,3.8,987,10834918,,
Sell,Limit,4598430,2000,3.81,988,10856315,,
Sell,Limit,4601040,2000,3.96,989,10860205,,
Buy,Limit,4607480,5800,3.8,990,10869095,,
"",Trade,4607480,3300,3.8,991,10869096,10869095,10646265
"",Trade,4607480,600,3.8,992,10869097,10869095,10801954
"",Trade,4607480,1900,3.8,993,10869098,10869095,10834918
Buy,Limit,4623820,900,3.8,994,10893205,,
"",Trade,4623820,100,3.8,995,10893206,10893205,10834918
Sell,Limit,4623830,700,3.8,996,10893208,,
"",Trade,4623830,700,3.8,997,10893209,10893205,10893208
