Side,eventType,timeMs,Qty,Price,eventSeq,eventID,bidEventID,askEventID
Sell,Limit,40,1500,7.15,0,1828,,
Buy,Limit,40,1500,6.85,1,1937,,
Sell,Limit,50,400,7.32,2,4299,,
Sell,Limit,50,300,7.15,3,4305,,
Sell,Limit,50,400,7.27,4,4309,,
Buy,Limit,50,400,6.75,5,4496,,
Buy,Limit,50,400,6.8,6,4500,,
Sell,Limit,60,800,6.3,7,5785,,
Buy,Limit,60,800,6.9,8,5967,,
Buy,Limit,60,800,6.8,9,5969,,
Buy,Limit,60,500,6.61,10,6020,,
Buy,Limit,60,500,6.41,11,6096,,
Sell,Limit,60,1000,7.2,12,6123,,
Sell,Limit,70,1000,7.05,13,7336,,
Sell,Limit,70,700,7.39,14,7909,,
Buy,Limit,80,200,6.91,15,9018,,
Buy,Limit,80,300,6.86,16,9019,,
Buy,Limit,80,400,6.81,17,9058,,
Sell,Limit,90,1200,7.68,18,11050,,
Sell,Limit,90,1000,7.68,19,11081,,
Buy,Limit,90,1000,6.8,20,11497,,
Sell,Limit,100,2500,7.05,21,12092,,
Sell,Limit,100,3000,7.15,22,12232,,
Sell,Limit,100,2000,7.04,23,12692,,
Buy,Limit,100,2200,6.57,24,12698,,
Buy,Limit,100,5000,6.97,25,13317,,
Sell,Limit,110,6000,7.09,26,14827,,
Sell,Limit,110,10000,7.18,27,14828,,
Buy,Limit,120,1800,6.73,28,15330,,
Buy,Limit,120,8000,6.94,29,17063,,
Buy,Limit,130,24200,6.95,30,17214,,
Sell,Limit,130,100,7.57,31,18497,,
Buy,Limit,140,200,6.4,32,20585,,
Sell,Limit,140,200,7.4,33,20587,,
Buy,Limit,140,800,6.84,34,20630,,
Sell,Limit,140,800,7.28,35,20647,,
Buy,Limit,140,1200,6.94,36,20978,,
Buy,Limit,150,1000,6.5,37,21489,,
Sell,Limit,150,1000,7.68,38,21490,,
Buy,Limit,160,200,6.91,39,22855,,
Sell,Limit,160,3000,7.08,40,23240,,
Buy,Limit,170,300,6.68,41,26380,,
Sell,Limit,180,300,7.33,42,27177,,
Sell,Limit,180,2000,7.68,43,28531,,
Sell,Limit,190,500,7.08,44,29649,,
Sell,Limit,190,500,7.23,45,29651,,
Buy,Limit,190,12800,6.87,46,30060,,
Sell,Limit,190,3600,7.16,47,30150,,
Buy,Limit,200,300,6.81,48,31195,,
Buy,Limit,210,4800,6.9,49,32867,,
Sell,Limit,210,5500,7.18,50,32870,,
Sell,Limit,220,1500,7.1,51,34048,,
Sell,Limit,220,1500,7.25,52,34049,,
Sell,Limit,220,1400,7.4,53,34050,,
Sell,Limit,220,1400,7.55,54,34051,,
Sell,Limit,230,1000,7.2,55,34910,,
Buy,Limit,230,1500,6.28,56,35260,,
Sell,Limit,240,300,7.68,57,36927,,
Sell,Limit,240,1400,7.56,58,37018,,
Buy,Limit,260,1500,6.8,59,39825,,
Sell,Limit,270,2500,7.66,60,40470,,
Sell,Limit,270,2000,7.6,61,40472,,
Sell,Limit,270,1500,7.54,62,40476,,
Sell,Limit,270,3000,7.67,63,40493,,
Sell,Limit,270,2000,7.59,64,40496,,
Sell,Limit,270,1500,7.49,65,40498,,
Buy,Limit,270,600,6.76,66,40653,,
Buy,Limit,270,700,6.63,67,40654,,
Buy,Limit,270,700,6.5,68,40655,,
Sell,Limit,270,200,7.58,69,40856,,
Sell,Limit,270,200,7.6,70,40857,,
Sell,Limit,270,200,7.62,71,40858,,
Sell,Limit,270,200,7.64,72,40859,,
Sell,Limit,270,200,7.66,73,40860,,
Buy,Limit,300,1500,6.91,74,44354,,
Buy,Limit,300,2000,6.81,75,44355,,
Buy,Limit,330,1500,6.85,76,46472,,
Buy,Limit,340,2000,6.86,77,47865,,
Sell,Limit,350,5000,7.04,78,48575,,
Sell,Limit,370,900,7.39,79,50260,,
Buy,Limit,370,500,6.72,80,50263,,
Buy,Limit,370,1000,6.91,81,50483,,
Sell,Limit,370,2100,7.48,82,50564,,
Sell,Limit,370,2100,7.55,83,50565,,
Sell,Limit,380,1000,7.3,84,51316,,
Sell,Limit,420,5000,7.01,85,54894,,
Sell,Limit,430,2000,7.67,86,55126,,
Sell,Limit,430,2000,7.48,87,55794,,
Buy,Limit,440,300,6.5,88,56557,,
Sell,Limit,450,300,7.68,89,57010,,
Sell,Limit,450,100,7.5,90,57012,,
Buy,Limit,490,3700,6.75,91,60368,,
Buy,Limit,530,2000,6.85,92,63904,,
Sell,Limit,540,5000,7.02,93,64714,,
Buy,Limit,540,4300,6.96,94,64715,,
Buy,Limit,540,4300,6.95,95,64716,,
Buy,Limit,540,4300,6.97,96,64717,,
Sell,Limit,650,500,7.15,97,72172,,
Buy,Limit,670,1000,6.84,98,73583,,
Buy,Limit,680,5000,6.98,99,74322,,
Sell,Limit,690,10500,7.68,100,74867,,
Sell,Limit,700,1000,7.38,101,75261,,
Sell,Limit,710,5800,6.99,102,75636,,
Sell,Limit,860,500,7.46,103,85206,,
Buy,Limit,890,1000,6.9,104,87335,,
Sell,Limit,900,10000,7.66,105,87898,,
Buy,Limit,910,100,6.62,106,88720,,
Sell,Limit,930,1000,7.3,107,89709,,
Sell,Limit,930,1000,7.4,108,89712,,
Sell,Limit,940,10000,7.15,109,90204,,
Sell,Limit,940,5000,7.36,110,90357,,
Sell,Limit,960,1500,7.35,111,91316,,
Sell,Limit,960,1500,7.45,112,91317,,
Buy,Limit,960,1600,6.8,113,91318,,
Sell,Limit,960,1500,7.55,114,91327,,
Buy,Limit,990,3000,6.9,115,92999,,
Sell,Limit,1000,2000,7.29,116,93738,,
Sell,Limit,1000,2000,7.19,117,93739,,
Sell,Limit,1000,2000,7.09,118,93741,,
Sell,Limit,1000,3700,7.08,119,93771,,
Sell,Limit,1000,3000,7.08,120,93773,,
Sell,Limit,1000,4800,7.08,121,93780,,
Sell,Limit,1000,100,7.68,122,94154,,
Sell,Limit,1020,100,7.2,123,95205,,
Sell,Limit,1020,100,7.1,124,95206,,
Sell,Limit,1030,800,7.47,125,95782,,
Buy,Limit,1030,900,6.42,126,95808,,
Sell,Limit,1040,3000,7.02,127,96600,,
Buy,Limit,1040,3000,6.94,128,96601,,
Sell,Limit,1100,1000,7.3,129,99380,,
Buy,Limit,1100,2000,6.8,130,99381,,
Sell,Limit,1100,13200,7.18,131,99625,,
Sell,Limit,1100,2800,7.08,132,99634,,
Sell,Limit,1100,2000,7.17,133,99635,,
Buy,Limit,1100,2000,6.95,134,99639,,
Buy,Limit,1100,2000,6.93,135,99640,,
Buy,Limit,1100,2000,6.91,136,99641,,
Buy,Limit,1100,1500,6.92,137,99750,,
Sell,Limit,1130,1000,7.1,138,101245,,
Buy,Limit,1160,100,6.28,139,102632,,
Sell,Limit,1270,600,7.15,140,106933,,
Sell,Limit,1270,600,7.29,141,106934,,
Sell,Limit,1270,600,7.43,142,106935,,
Sell,Limit,1270,600,7.58,143,106936,,
Sell,Limit,1330,300,7.11,144,108655,,
Sell,Limit,1360,3000,7.29,145,109855,,
Sell,Limit,1360,3000,7.49,146,109856,,
Buy,Limit,1360,3100,6.71,147,109857,,
Sell,Limit,1380,1000,7.03,148,110599,,
Sell,Limit,1420,500,7.5,149,111743,,
Sell,Limit,1480,1000,7.36,150,113586,,
Buy,Limit,1480,1000,6.66,151,113589,,
Buy,Limit,1490,20000,6.29,152,113954,,
Sell,Limit,1500,2000,7.14,153,114468,,
Buy,Limit,1520,3700,6.7,154,114869,,
Sell,Limit,1540,3000,7.19,155,115390,,
Sell,Limit,1540,3000,7.39,156,115391,,
Sell,Limit,1540,3000,7.59,157,115392,,
Buy,Limit,1540,3100,6.81,158,115393,,
Sell,Limit,1620,2000,7.11,159,118363,,
Sell,Limit,1620,2000,7.2,160,118364,,
Buy,Limit,1620,2000,6.94,161,118381,,
Buy,Limit,1620,2000,6.92,162,118382,,
Buy,Limit,1630,1000,6.8,163,118710,,
Sell,Limit,1630,15000,7.59,164,118757,,
Sell,Limit,1670,200,7.24,165,119983,,
Sell,Limit,1680,3500,7.04,166,120348,,
Buy,Limit,1690,200,6.84,167,120789,,
Buy,Limit,1690,400,6.58,168,120810,,
Buy,Limit,1710,500,6.86,169,121578,,
Sell,Limit,1810,100,7.66,170,125417,,
Sell,Limit,1820,10000,7.68,171,125842,,
Buy,Limit,1830,300,6.63,172,126012,,
Sell,Limit,1830,300,7.35,173,126014,,
Sell,Limit,1830,200,7.6,174,126076,,
Buy,Limit,1850,1300,6.98,175,127200,,
Buy,Limit,1870,400,6.38,176,127847,,
Sell,Limit,1910,2200,7.55,177,129238,,
Sell,Limit,1920,1200,7.67,178,129538,,
Sell,Limit,1920,1000,7.05,179,129546,,
Sell,Limit,1980,400,7.65,180,131337,,
Sell,Limit,2000,5000,7.04,181,132160,,
Sell,Limit,2040,300,7.66,182,133237,,
Sell,Limit,2160,500,7.24,183,136281,,
Sell,Limit,2160,500,7.47,184,136282,,
Sell,Limit,2160,1000,7.68,185,136283,,
Sell,Limit,2180,500,7.38,186,136644,,
Sell,Limit,2300,1800,7.47,187,139271,,
Sell,Limit,2300,1000,7.35,188,139358,,
Buy,Limit,2340,500,6.51,189,140137,,
Buy,Limit,2360,1700,6.55,190,140512,,
Sell,Limit,2400,3700,7.56,191,141298,,
Sell,Limit,2420,1500,7.14,192,141582,,
Sell,Limit,2420,1500,7.24,193,141583,,
Sell,Limit,2420,1500,7.66,194,141585,,
Sell,Limit,2450,200300,7.49,195,142121,,
Sell,Limit,2520,500,7.24,196,143525,,
Sell,Limit,2520,500,7.44,197,143526,,
Sell,Limit,2520,500,7.57,198,143527,,
Sell,Limit,2540,400,7.63,199,143979,,
Sell,Limit,2540,1300,7.5,200,144040,,
Sell,Limit,2620,500,7.65,201,145255,,
Sell,Limit,2620,500,7.68,202,145262,,
Buy,Limit,2620,500,6.51,203,145267,,
Buy,Limit,2620,500,6.41,204,145277,,
Sell,Limit,2620,500,7.5,205,145281,,
Sell,Limit,2720,500,7.4,206,146851,,
Sell,Limit,2730,300,7.68,207,147115,,
Sell,Limit,2730,200,7.27,208,147116,,
Buy,Limit,2900,800,6.65,209,149907,,
Sell,Limit,3390,100,7.48,210,155859,,
Buy,Limit,3440,800,6.65,211,156465,,
Buy,Limit,3460,100,6.76,212,156628,,
Sell,Limit,3530,5000,7.68,213,157633,,
Sell,Limit,3530,1000,7.68,214,157647,,
Sell,Limit,3740,2000,7.38,215,160215,,
Sell,Limit,3770,1800,7.26,216,160456,,
Sell,Limit,4330,7400,7.68,217,164234,,
Sell,Limit,4560,3000,7.67,218,165059,,
Buy,Limit,5070,300,6.81,219,167249,,
Buy,Limit,5070,800,6.67,220,167250,,
Sell,Limit,5080,700,7.39,221,167345,,
Sell,Limit,5580,1500,7.2,222,168776,,
Buy,Limit,5810,900,6.7,223,169353,,
Sell,Limit,6010,300,7.66,224,170098,,
Buy,Cancel,6190,100,0.0,225,170675,102632,0
Sell,Limit,6880,5000,7.68,226,172339,,
Sell,Limit,12640,20000,7.03,227,175754,,
Sell,Limit,12700,18000,7.02,228,175768,,
Sell,Limit,13050,2000,7.59,229,175885,,
Buy,Limit,20650,400,6.3,230,177459,,
Buy,Cancel,27910,400,0.0,231,178389,177459,0
Sell,Limit,30120,200,7.12,232,178673,,
Buy,Limit,30120,200,6.9,233,178674,,
Sell,Limit,34530,200,7.04,234,179217,,
Sell,Limit,34580,200,7.09,235,179226,,
Sell,Limit,34630,200,7.14,236,179229,,
Sell,Limit,34680,200,7.19,237,179238,,
Sell,Limit,34730,200,7.24,238,179247,,
Sell,Limit,34780,200,7.29,239,179258,,
Sell,Limit,34830,200,7.34,240,179261,,
Sell,Limit,34880,200,7.39,241,179265,,
Sell,Limit,34930,200,7.44,242,179275,,
Sell,Limit,34980,200,7.49,243,179279,,
Sell,Limit,39890,6000,7.68,244,179932,,
Sell,Limit,47840,600,7.01,245,181013,,
Sell,Limit,60100,200,7.54,246,182730,,
Buy,Limit,60100,200,6.42,247,182731,,
Buy,Limit,61120,700,6.84,248,182884,,
Sell,Limit,61120,700,7.16,249,182885,,
Sell,Limit,64110,100,7.06,250,183366,,
Buy,Limit,66860,200,6.94,251,183818,,
Buy,Limit,66910,200,6.89,252,183830,,
Buy,Limit,67050,200,6.84,253,183858,,
Buy,Limit,67090,200,6.79,254,183868,,
Buy,Limit,67090,200,6.74,255,183869,,
Buy,Limit,67130,200,6.69,256,183874,,
Buy,Limit,67160,200,6.64,257,183879,,
Buy,Limit,67210,200,6.59,258,183887,,
Sell,Limit,76040,100,7.04,259,185301,,
Sell,Limit,87100,100,7.09,260,187198,,
Buy,Limit,97940,5000,6.96,261,189190,,
Sell,Limit,118720,1000,7.67,262,193195,,
Sell,Limit,134520,1200,7.67,263,196225,,
Buy,Limit,140200,2000,6.83,264,197351,,
Sell,Limit,153130,5000,7.06,265,199968,,
Buy,Limit,176660,100,6.86,266,204828,,
Sell,Limit,212280,500,7.19,267,213304,,
Buy,Limit,214340,2500,6.83,268,213770,,
Buy,Limit,220120,2500,6.86,269,215125,,
Buy,Cancel,221170,4300,0.0,270,215348,64717,0
Buy,Limit,226600,2500,6.91,271,216546,,
Sell,Limit,236090,2500,7.05,272,218534,,
Sell,Limit,241160,2500,7.11,273,219637,,
Buy,Cancel,258290,4300,0.0,274,223601,64715,0
Buy,Limit,279440,1500,6.85,275,228548,,
Buy,Limit,285180,600,6.86,276,229849,,
Sell,Limit,296330,1500,7.03,277,232450,,
Sell,Limit,314290,10000,7.03,278,236733,,
Sell,Limit,323980,10000,7.02,279,238721,,
Sell,Limit,327570,1500,7.03,280,239471,,
Sell,Limit,334070,2000,7.06,281,240934,,
Buy,Limit,340000,2100,6.87,282,242128,,
Sell,Limit,350460,1000,7.48,283,244396,,
Sell,Limit,355620,1000,7.68,284,245515,,
Buy,Limit,358430,1500,6.93,285,246126,,
Sell,Limit,358430,1500,7.05,286,246127,,
Sell,Limit,371170,8800,7.26,287,248983,,
Sell,Limit,374130,2400,7.03,288,249697,,
Sell,Limit,389400,2700,7.66,289,253303,,
Buy,Limit,393880,100,6.98,290,254505,,
Sell,Limit,396140,1000,7.1,291,255096,,
Buy,Limit,430740,9000,6.93,292,264352,,
Buy,Limit,438420,1000,6.95,293,266439,,
Sell,Limit,443030,100000,7.68,294,267831,,
Sell,Limit,465020,8100,7.02,295,273947,,
Sell,Limit,485780,4000,7.09,296,280050,,
Sell,Limit,510280,500,7.68,297,287771,,
Buy,Limit,535930,300,6.91,298,296492,,
Buy,Limit,568690,1200,6.99,299,310903,,
Buy,Limit,571810,3000,6.98,300,312504,,
Sell,Limit,581220,1000,7.11,301,317354,,
Buy,Limit,587250,5000,6.97,302,320831,,
Sell,Limit,587980,2300,6.98,303,321246,,
Sell,Limit,589080,100,6.64,304,322047,,
Buy,Limit,592770,5800,7.08,305,325899,,
Buy,Limit,593330,8100,7.08,306,326431,,
Buy,Limit,593950,2400,7.08,307,327003,,
Sell,Limit,594720,900,6.95,308,327672,,
Sell,Limit,596450,400,7.68,309,329798,,
Buy,Limit,598670,1000,7.05,310,332547,,
Sell,Limit,599370,100,6.82,311,333872,,
Sell,Limit,599370,1700,6.82,312,333873,,
Sell,Limit,599480,1700,7.01,313,334163,,
"",Trade,600000,800,7.01,314,339784,325899,5785
"",Trade,600000,100,7.01,315,339785,325899,322047
"",Trade,600000,100,7.01,316,339786,325899,333872
"",Trade,600000,1700,7.01,317,339787,325899,333873
"",Trade,600000,900,7.01,318,339788,325899,327672
"",Trade,600000,2200,7.01,319,339789,325899,321246
"",Trade,600000,100,7.01,320,339790,326431,321246
"",Trade,600000,5800,7.01,321,339791,326431,75636
"",Trade,600000,2200,7.01,322,339792,326431,54894
"",Trade,600000,2400,7.01,323,339793,327003,54894
"",Trade,600000,400,7.01,324,339794,332547,54894
"",Trade,600000,600,7.01,325,339795,332547,181013
Sell,Limit,900030,5000,7.02,326,379439,,
Buy,Limit,900040,2800,7.0,327,385116,,
Buy,Limit,900040,2000,6.95,328,386524,,
Sell,Limit,900040,3700,7.05,329,387496,,
Sell,Limit,900040,700,7.1,330,387702,,
Sell,Limit,900170,400,7.04,331,421116,,
Sell,Limit,900200,1200,7.07,332,427833,,
Sell,Limit,900210,3000,7.08,333,431017,,
Buy,Limit,900220,3000,6.89,334,432425,,
Buy,Limit,900220,2000,6.99,335,432934,,
Sell,Limit,900310,7000,7.01,336,449459,,
Buy,Limit,900400,1000,6.96,337,462395,,
Sell,Limit,900400,200,7.05,338,462816,,
Sell,Limit,900430,2500,7.02,339,466142,,
Buy,Limit,900440,100,6.97,340,467713,,
Sell,Limit,900550,1100,7.01,341,481473,,
Buy,Limit,900570,100,7.05,342,483699,,
"",Trade,900570,100,7.01,343,483700,483699,334163
Sell,Cancel,900570,1600,0.0,344,483891,0,334163
Sell,Limit,900610,35000,7.07,345,487764,,
Sell,Limit,900640,7500,7.11,346,491486,,
Sell,Limit,900690,12000,7.01,347,495611,,
Sell,Limit,900710,30000,7.01,348,498150,,
Sell,Limit,900720,100,7.01,349,499421,,
Buy,Limit,900810,200,6.55,350,506457,,
Buy,Limit,900870,5000,6.96,351,510835,,
Sell,Limit,901160,1200,6.99,352,531548,,
"",Trade,901160,1200,7.0,353,531549,385116,531548
Sell,Limit,901170,400,7.0,354,532069,,
"",Trade,901170,400,7.0,355,532070,385116,532069
Sell,Limit,901170,200,7.0,356,532071,,
"",Trade,901170,200,7.0,357,532072,385116,532071
Sell,Limit,901170,200,7.0,358,532073,,
"",Trade,901170,200,7.0,359,532074,385116,532073
Sell,Limit,901170,300,7.0,360,532081,,
"",Trade,901170,300,7.0,361,532082,385116,532081
Sell,Limit,901170,200,7.0,362,532097,,
"",Trade,901170,200,7.0,363,532098,385116,532097
Sell,Limit,901170,100,7.0,364,532228,,
"",Trade,901170,100,7.0,365,532229,385116,532228
Sell,Limit,901170,100,7.0,366,532658,,
"",Trade,901170,100,7.0,367,532659,385116,532658
Sell,Limit,901460,10800,7.04,368,551522,,
Sell,Limit,901490,100,7.0,369,553386,,
"",Trade,901490,100,7.0,370,553387,385116,553386
Sell,Limit,901500,3100,7.01,371,553906,,
Sell,Limit,901640,2000,7.14,372,563592,,
Sell,Cancel,901770,5000,0.0,373,571442,0,132160
Buy,Cancel,901890,1200,0.0,374,577371,310903,0
Buy,Limit,901920,3000,6.96,375,579017,,
Buy,Limit,901970,50000,6.99,376,581687,,
Buy,Limit,901990,50000,6.98,377,583045,,
Sell,Limit,902190,300,7.01,378,590804,,
Buy,Limit,902210,5000,7.01,379,591592,,
"",Trade,902210,5000,7.01,380,591593,591592,449459
Sell,Limit,902240,5500,7.05,381,592719,,
Sell,Limit,902300,3000,7.24,382,595052,,
Sell,Limit,902560,100,7.0,383,605779,,
Sell,Limit,902610,900,7.09,384,607836,,
Buy,Limit,902760,5000,6.89,385,613239,,
Sell,Limit,902860,20000,7.01,386,615977,,
Sell,Limit,902930,2000,7.02,387,618311,,
Sell,Limit,903110,2000,7.13,388,624157,,
Sell,Limit,903240,5000,7.06,389,628828,,
Sell,Limit,903290,6300,7.02,390,630769,,
Sell,Limit,903430,1000,7.08,391,635014,,
Sell,Limit,903530,100,7.0,392,638074,,
Sell,Limit,903910,1000,7.04,393,647200,,
Sell,Limit,904040,1000,7.0,394,650558,,
Buy,Limit,904190,10000,6.95,395,653906,,
Sell,Cancel,904210,100,0.0,396,654503,0,499421
Buy,Limit,904330,700,6.99,397,658817,,
Sell,Limit,905010,600,6.97,398,682649,,
"",Trade,905010,600,6.99,399,682650,432934,682649
Buy,Limit,905580,300,6.9,400,692862,,
Sell,Limit,905610,100,7.02,401,693553,,
Sell,Limit,905640,3000,7.12,402,694000,,
Buy,Limit,906140,100,6.96,403,700146,,
Buy,Limit,906150,100,6.99,404,700154,,
Buy,Limit,906150,100,6.99,405,700155,,
Buy,Limit,906150,100,6.99,406,700156,,
Buy,Limit,906150,100,6.99,407,700158,,
Buy,Limit,906150,100,6.96,408,700171,,
Buy,Limit,906150,100,6.96,409,700185,,
Buy,Limit,906150,100,6.99,410,700194,,
Buy,Limit,906150,100,6.96,411,700201,,
Buy,Limit,906150,200,6.99,412,700211,,
Sell,Limit,906490,1000,7.21,413,704399,,
Sell,Limit,906560,1000,7.31,414,705123,,
Sell,Limit,906570,3500,7.0,415,705181,,
Sell,Limit,906620,1000,7.41,416,705773,,
Sell,Limit,906690,1000,7.51,417,706947,,
Sell,Limit,906710,1000,7.61,418,707287,,
Sell,Cancel,906720,100,0.0,419,707417,0,605779
Sell,Limit,906890,100,6.99,420,709089,,
"",Trade,906890,100,6.99,421,709090,432934,709089
Sell,Cancel,906900,100,0.0,422,709167,0,638074
Buy,Limit,906950,100,6.99,423,709685,,
Buy,Limit,907160,100,6.96,424,712345,,
Buy,Limit,907170,100,6.96,425,712386,,
Buy,Limit,907170,100,6.96,426,712387,,
Sell,Limit,907190,400,6.99,427,712933,,
"",Trade,907190,400,6.99,428,712934,432934,712933
Sell,Limit,907190,400,6.99,429,712938,,
"",Trade,907190,400,6.99,430,712939,432934,712938
Sell,Limit,907190,100,6.99,431,712942,,
"",Trade,907190,100,6.99,432,712943,432934,712942
Sell,Limit,907190,400,6.99,433,712944,,
"",Trade,907190,400,6.99,434,712945,432934,712944
Sell,Limit,907190,100,6.99,435,712978,,
"",Trade,907190,100,6.99,436,712979,581687,712978
Sell,Limit,907220,300,6.99,437,713463,,
"",Trade,907220,300,6.99,438,713464,581687,713463
Sell,Limit,907290,2000,7.05,439,715193,,
Buy,Cancel,907480,100,0.0,440,719461,700154,0
Buy,Cancel,907480,100,0.0,441,719463,700156,0
Buy,Cancel,907480,100,0.0,442,719464,700158,0
Buy,Cancel,907480,100,0.0,443,719471,700155,0
Buy,Cancel,907480,200,0.0,444,719482,700211,0
Buy,Cancel,907490,100,0.0,445,719578,700194,0
Buy,Cancel,907640,100,0.0,446,722327,709685,0
Sell,Limit,907990,1000,7.68,447,729963,,
Buy,Limit,908040,100,6.99,448,730957,,
Sell,Limit,908180,300,7.0,449,733484,,
Sell,Limit,908790,5000,7.01,450,739467,,
Buy,Limit,908790,100,6.96,451,739534,,
Buy,Limit,908950,50000,6.97,452,740563,,
Sell,Limit,909200,100,6.99,453,743018,,
"",Trade,909200,100,6.99,454,743019,581687,743018
Buy,Limit,909330,100,6.96,455,744351,,
Buy,Cancel,909780,100,0.0,456,747681,730957,0
Sell,Limit,910180,400,6.99,457,752290,,
"",Trade,910180,400,6.99,458,752291,581687,752290
Sell,Limit,910180,500,6.99,459,752303,,
"",Trade,910180,500,6.99,460,752304,581687,752303
Sell,Limit,910180,500,6.99,461,752395,,
"",Trade,910180,500,6.99,462,752396,581687,752395
Sell,Limit,910280,100,6.99,463,754568,,
"",Trade,910280,100,6.99,464,754569,581687,754568
Buy,Limit,910550,2000,6.96,465,759967,,
Buy,Limit,910710,200,6.99,466,762918,,
Sell,Limit,911010,400,6.99,467,769253,,
"",Trade,911010,400,6.99,468,769254,581687,769253
Buy,Limit,911850,1000,6.99,469,779767,,
Buy,Limit,911850,100,6.99,470,779782,,
Buy,Limit,911850,500,6.99,471,779796,,
Buy,Limit,912280,100,7.0,472,785798,,
"",Trade,912280,100,7.0,473,785799,785798,650558
Buy,Limit,913010,100,6.99,474,796592,,
Sell,Limit,919010,100,6.99,475,884305,,
"",Trade,919010,100,6.99,476,884306,581687,884305
Buy,Limit,920390,50000,6.96,477,904232,,
Buy,Limit,936510,3000,7.0,478,1043188,,
"",Trade,936510,900,7.0,479,1043189,1043188,650558
"",Trade,936510,2100,7.0,480,1043190,1043188,705181
Sell,Limit,939170,3000,7.04,481,1064490,,
Sell,Limit,940200,100,7.0,482,1070672,,
Buy,Limit,941550,3600,6.99,483,1082301,,
Sell,Limit,949830,100,7.0,484,1138543,,
Buy,Limit,952760,2800,7.0,485,1157602,,
"",Trade,952760,1400,7.0,486,1157603,1157602,705181
"",Trade,952760,300,7.0,487,1157604,1157602,733484
"",Trade,952760,100,7.0,488,1157605,1157602,1070672
"",Trade,952760,100,7.0,489,1157606,1157602,1138543
Buy,Limit,952760,100,7.0,490,1157638,,
Buy,Cancel,952760,700,0.0,491,1157643,658817,0
Buy,Limit,952880,100,7.0,492,1158640,,
Sell,Limit,952970,100,7.0,493,1159607,,
"",Trade,952970,100,7.0,494,1159608,1157602,1159607
Sell,Limit,953150,100,7.0,495,1161233,,
"",Trade,953150,100,7.0,496,1161234,1157602,1161233
Sell,Limit,954670,300,7.0,497,1169200,,
"",Trade,954670,300,7.0,498,1169201,1157602,1169200
Sell,Limit,955160,100,7.0,499,1171879,,
"",Trade,955160,100,7.0,500,1171880,1157602,1171879
Sell,Limit,955160,100,7.0,501,1171887,,
"",Trade,955160,100,7.0,502,1171888,1157602,1171887
Sell,Limit,955160,100,7.0,503,1171890,,
"",Trade,955160,100,7.0,504,1171891,1157602,1171890
Sell,Limit,955160,100,7.0,505,1171896,,
"",Trade,955160,100,7.0,506,1171897,1157602,1171896
Sell,Limit,955160,100,7.0,507,1171914,,
"",Trade,955160,100,7.0,508,1171915,1157638,1171914
Sell,Limit,955160,100,7.0,509,1171916,,
"",Trade,955160,100,7.0,510,1171917,1158640,1171916
Sell,Limit,955160,100,7.0,511,1171937,,
Sell,Limit,955160,400,7.0,512,1171939,,
Sell,Limit,955160,400,7.0,513,1171940,,
Sell,Limit,955170,100,7.0,514,1171964,,
Sell,Limit,958880,12400,7.0,515,1198115,,
Sell,Limit,961150,100,6.99,516,1214544,,
"",Trade,961150,100,6.99,517,1214545,581687,1214544
Sell,Limit,961160,200,6.99,518,1214669,,
"",Trade,961160,200,6.99,519,1214670,581687,1214669
Sell,Limit,961160,200,6.99,520,1214671,,
"",Trade,961160,200,6.99,521,1214672,581687,1214671
Buy,Limit,962170,200,6.99,522,1226318,,
Buy,Limit,964500,1700,7.0,523,1242022,,
"",Trade,964500,100,7.0,524,1242023,1242022,1171937
"",Trade,964500,400,7.0,525,1242024,1242022,1171939
"",Trade,964500,400,7.0,526,1242025,1242022,1171940
"",Trade,964500,100,7.0,527,1242026,1242022,1171964
"",Trade,964500,700,7.0,528,1242027,1242022,1198115
Sell,Limit,965290,100,7.0,529,1250518,,
Buy,Limit,965510,700,6.99,530,1252271,,
Sell,Limit,966300,300,7.0,531,1258044,,
Sell,Limit,967580,2000,7.68,532,1267593,,
Buy,Limit,970390,300,7.03,533,1292100,,
"",Trade,970390,300,7.0,534,1292101,1292100,1198115
Sell,Limit,971790,100,7.0,535,1307358,,
Sell,Limit,974560,3000,7.05,536,1331835,,
Sell,Limit,974760,10000,7.46,537,1333202,,
Buy,Cancel,985350,9000,0.0,538,1423802,264352,0
Sell,Limit,987080,1000,7.05,539,1437854,,
Buy,Limit,988240,400,6.99,540,1445702,,
Sell,Cancel,994520,2400,0.0,541,1496676,0,249697
Sell,Limit,995580,200,7.21,542,1505823,,
Sell,Limit,998350,7426,7.07,543,1527774,,
Buy,Cancel,999190,3600,0.0,544,1533190,1082301,0
Sell,Limit,999290,800,7.0,545,1533874,,
Buy,Limit,1012650,2000,6.98,546,1623603,,
Sell,Limit,1016260,1000,7.0,547,1645299,,
Buy,Limit,1030640,2600,7.0,548,1751123,,
"",Trade,1030640,2600,7.0,549,1751124,1751123,1198115
Sell,Limit,1033510,100,7.0,550,1772932,,
Buy,Cancel,1035160,200,0.0,551,1785042,762918,0
Buy,Limit,1035940,200,7.03,552,1789480,,
"",Trade,1035940,200,7.0,553,1789481,1789480,1198115
Sell,Limit,1036670,3400,7.0,554,1795189,,
Buy,Limit,1040410,300,6.99,555,1819328,,
Sell,Limit,1041390,200,7.22,556,1824211,,
Buy,Limit,1044620,5700,7.0,557,1843434,,
"",Trade,1044620,5700,7.0,558,1843435,1843434,1198115
Buy,Limit,1048320,2300,6.99,559,1867525,,
