Side,eventType,timeMs,Qty,Price,eventSeq,eventID,bidEventID,askEventID
Buy,Limit,70090,100,5.48,73,184326,,
Buy,Limit,72600,100,5.48,74,184729,,
Buy,Limit,74450,100,5.48,75,185035,,
Buy,Limit,77190,100,5.48,76,185523,,
Buy,Limit,78690,100,5.48,77,185759,,
Sell,Limit,79700,2000,5.86,78,185914,,
Buy,Limit,80700,100,5.48,79,186080,,
Buy,Limit,82480,100,5.48,80,186388,,
Buy,Limit,84060,100,5.48,81,186662,,
Buy,Limit,86030,100,5.48,82,187004,,
Buy,Limit,87630,100,5.48,83,187304,,
Buy,Limit,88930,100,5.48,84,187530,,
Buy,Limit,90990,100,5.48,85,187892,,
Buy,Limit,92940,100,5.48,86,188273,,
Buy,Limit,94750,100,5.48,87,188626,,
Sell,Limit,95810,2000,5.92,88,188803,,
Buy,Limit,118990,500,5.61,89,193249,,
Buy,Limit,177490,500,5.61,90,205023,,
Sell,Limit,298530,1200,5.92,91,232997,,
Buy,Limit,316940,3000,5.7,92,237287,,
Sell,Limit,358340,4600,5.82,93,246104,,
Sell,Limit,359510,400,6.06,94,246376,,
Sell,Limit,366420,1200,5.93,95,247881,,
Sell,Limit,370260,3500,5.81,96,248767,,
Sell,Limit,379920,3500,5.83,97,251049,,
Buy,Limit,385980,1200,5.77,98,252450,,
Sell,Limit,389860,2300,5.84,99,253410,,
Sell,Limit,400210,2400,5.85,100,256081,,
Sell,Limit,407470,400,6.03,101,258080,,
Sell,Limit,409310,900,5.5,102,258562,,
Sell,Limit,424450,900,5.89,103,262684,,
Buy,Limit,432230,9400,5.77,104,264767,,
Buy,Limit,474560,6000,5.6,105,276736,,
Sell,Limit,495180,5800,5.84,106,282934,,
Sell,Limit,495280,3000,5.77,107,282959,,
Sell,Limit,539870,2400,5.94,108,297912,,
Buy,Limit,546630,5000,5.72,109,300548,,
Sell,Limit,554040,100,5.87,110,303767,,
Sell,Limit,561930,2500,5.89,111,307500,,
Buy,Limit,563870,2100,5.71,112,308525,,
Sell,Limit,564830,1400,6.06,113,309000,,
Sell,Limit,570790,5000,5.9,114,311975,,
Sell,Limit,581130,10000,5.79,115,317309,,
Buy,Limit,596550,3700,5.83,116,329982,,
Buy,Limit,599190,100,5.77,117,333475,,
Buy,Limit,599200,200,5.77,118,333501,,
Buy,Limit,599200,100,5.77,119,333525,,
Buy,Limit,599240,200,5.77,120,333649,,
"",Trade,600000,900,5.77,121,336745,329982,329982
"",Trade,600000,200,5.77,122,336746,329982,329982
"",Trade,600000,2600,5.77,123,336747,329982,329982
"",Trade,600000,400,5.77,124,336748,252450,252450
Buy,Cancel,900020,200,0.0,125,376825,333501,333501
Buy,Cancel,900020,200,0.0,126,376847,333649,333649
Buy,Cancel,900020,100,0.0,127,376852,333475,333475
Buy,Cancel,900020,100,0.0,128,376855,333525,333525
Sell,Limit,900110,3500,5.98,129,406089,,
Sell,Limit,900130,800,6.0,130,409293,,
Buy,Limit,900140,200,5.79,131,414472,,
"",Trade,900140,200,5.79,132,414473,414472,414472
Buy,Limit,900180,200,5.74,133,425109,,
Sell,Cancel,900190,2400,0.0,134,426578,0,0
Buy,Limit,900190,3000,5.66,135,427021,,
Sell,Cancel,900190,3500,0.0,136,427372,0,0
Sell,Limit,900200,10000,5.81,137,427649,,
Buy,Limit,900230,7600,5.77,138,435163,,
Sell,Limit,900240,10000,5.82,139,436449,,
Sell,Limit,900240,101900,6.04,140,436743,,
Buy,Limit,900260,5500,5.75,141,440954,,
Buy,Limit,900260,1400,5.74,142,441110,,
Sell,Cancel,900350,2300,0.0,143,454025,0,0
Sell,Cancel,900350,3500,0.0,144,454122,0,0
Sell,Limit,900400,20000,5.9,145,462979,,
Buy,Limit,900440,300,5.78,146,467510,,
Buy,Limit,900470,300,5.78,147,471675,,
Sell,Limit,900470,4000,5.99,148,472256,,
Sell,Limit,900490,1000,6.01,149,474344,,
Sell,Limit,900570,2000,5.84,150,484184,,
Sell,Limit,900590,50300,6.06,151,486269,,
Sell,Limit,900610,10000,6.03,152,487686,,
Sell,Limit,900680,20000,5.84,153,495147,,
Sell,Limit,900700,400,5.85,154,496789,,
Sell,Limit,900870,600,5.77,155,511013,,
"",Trade,900870,300,5.78,156,511014,467510,467510
"",Trade,900870,300,5.78,157,511015,471675,471675
Buy,Limit,901280,5000,5.73,158,540478,,
Buy,Limit,901310,50000,5.7,159,541922,,
Buy,Limit,901350,3000,5.73,160,544709,,
Sell,Limit,901570,3200,5.86,161,558699,,
Sell,Limit,901610,30000,5.8,162,561516,,
Buy,Limit,901720,3000,5.71,163,568980,,
Buy,Limit,901780,1000,5.77,164,572303,,
Buy,Cancel,901880,1000,0.0,165,576923,572303,572303
Buy,Limit,901880,1000,5.53,166,577071,,
Buy,Limit,901970,10000,5.71,167,581784,,
Buy,Limit,902130,2400,5.7,168,588490,,
Sell,Limit,902380,1200,5.81,169,597847,,
Sell,Limit,902560,1000,5.88,170,605810,,
Sell,Limit,902660,27800,5.82,171,610083,,
Sell,Limit,903090,15000,6.06,172,623816,,
Buy,Limit,903130,2200,5.63,173,624908,,
Buy,Limit,903380,4000,5.67,174,633492,,
Sell,Limit,903380,5000,5.86,175,633676,,
Buy,Limit,903500,300,5.72,176,637352,,
Buy,Limit,903510,10000,5.74,177,637462,,
Sell,Limit,904030,2000,6.06,178,650406,,
Sell,Limit,904590,2200,5.99,179,667355,,
Sell,Limit,904690,2000,5.82,180,671894,,
Buy,Limit,906230,500,5.69,181,701271,,
Sell,Limit,907720,19000,5.84,182,724431,,
Sell,Cancel,910720,19000,0.0,183,763215,0,0
Sell,Limit,914730,20000,5.86,184,834232,,
Buy,Limit,921830,200,5.78,185,916041,,
Sell,Limit,923660,1000,6.06,186,937217,,
Buy,Limit,925610,15000,5.74,187,953023,,
Sell,Limit,933530,50000,5.79,188,1020661,,
Buy,Limit,933710,500,5.79,189,1021522,,
"",Trade,933710,500,5.79,190,1021523,1021522,1021522
Sell,Limit,935930,1000,5.78,191,1039643,,
"",Trade,935930,200,5.78,192,1039644,916041,916041
Sell,Limit,936780,2000,5.83,193,1044608,,
Sell,Limit,939330,40000,5.78,194,1065385,,
Sell,Cancel,940220,27800,0.0,195,1070842,0,0
Sell,Limit,941320,10900,5.77,196,1081061,,
"",Trade,941320,800,5.77,197,1081062,252450,252450
"",Trade,941320,9400,5.77,198,1081063,264767,264767
"",Trade,941320,700,5.77,199,1081064,435163,435163
Buy,Limit,941450,200,5.78,200,1081854,,
"",Trade,941450,200,5.78,201,1081855,1081854,1081854
Sell,Limit,945050,1000,5.87,202,1105310,,
Buy,Limit,948380,200,5.75,203,1128634,,
Sell,Limit,955520,27800,5.78,204,1175024,,
Sell,Limit,955670,4500,5.77,205,1176433,,
"",Trade,955670,4500,5.77,206,1176434,435163,435163
Sell,Limit,956890,5000,5.86,207,1184664,,
Sell,Cancel,957830,40000,0.0,208,1189892,0,0
Sell,Limit,959560,1000,6.05,209,1203132,,
Buy,Limit,969530,500,5.78,210,1285177,,
"",Trade,969530,500,5.78,211,1285178,1285177,1285177
Buy,Limit,969540,700,5.77,212,1285222,,
Buy,Limit,969560,600,5.77,213,1285321,,
Sell,Limit,969910,40000,5.76,214,1287643,,
"",Trade,969910,2400,5.77,215,1287644,435163,435163
"",Trade,969910,700,5.77,216,1287645,1285222,1285222
"",Trade,969910,600,5.77,217,1287646,1285321,1285321
Buy,Limit,969920,300,5.77,218,1287687,,
"",Trade,969920,300,5.76,219,1287688,1287687,1287687
Sell,Limit,973750,5000,5.94,220,1323890,,
Buy,Limit,976120,2000,5.77,221,1343844,,
"",Trade,976120,2000,5.76,222,1343845,1343844,1343844
Sell,Cancel,987260,100,0.0,223,1439141,0,0
Buy,Limit,990940,300,5.76,224,1467437,,
"",Trade,990940,300,5.76,225,1467438,1467437,1467437
Buy,Cancel,993880,5500,0.0,226,1490647,440954,440954
Buy,Cancel,995270,3000,0.0,227,1503808,544709,544709
Sell,Limit,996000,7000,5.79,228,1508361,,
Sell,Limit,998270,100,5.75,229,1527297,,
"",Trade,998270,100,5.75,230,1527298,1128634,1128634
Buy,Limit,1000310,5200,5.75,231,1540272,,
Sell,Limit,1000820,1000,6.06,232,1545803,,
Sell,Cancel,1001780,27800,0.0,233,1552766,0,0
Buy,Limit,1002240,3000,5.75,234,1555263,,
Buy,Limit,1005360,10000,5.66,235,1576085,,
Buy,Cancel,1005680,3300,0.0,236,1577727,76275,76275
Sell,Limit,1006020,4200,5.75,237,1579373,,
"",Trade,1006020,100,5.75,238,1579374,1128634,1128634
"",Trade,1006020,4100,5.75,239,1579375,1540272,1540272
Sell,Limit,1008610,27800,5.75,240,1597454,,
"",Trade,1008610,1100,5.75,241,1597455,1540272,1540272
"",Trade,1008610,3000,5.75,242,1597456,1555263,1555263
Sell,Limit,1011470,6000,5.75,243,1616226,,
Sell,Cancel,1014170,33700,0.0,244,1632329,0,0
Buy,Limit,1020140,2000,5.7,245,1668292,,
Buy,Limit,1026070,100,5.74,246,1712226,,
Buy,Limit,1026070,100,5.74,247,1712244,,
Buy,Limit,1026230,600,5.74,248,1713537,,
Buy,Limit,1026250,100,5.75,249,1713717,,
"",Trade,1026250,100,5.75,250,1713718,1713717,1713717
Buy,Limit,1026250,100,5.75,251,1713733,,
"",Trade,1026250,100,5.75,252,1713734,1713733,1713733
Buy,Limit,1026270,600,5.74,253,1713856,,
Buy,Limit,1026380,100,5.74,254,1714703,,
Sell,Limit,1026470,600,5.74,255,1715438,,
"",Trade,1026470,200,5.74,256,1715439,425109,425109
"",Trade,1026470,400,5.74,257,1715440,441110,441110
Buy,Limit,1026490,100,5.75,258,1715611,,
"",Trade,1026490,100,5.75,259,1715612,1715611,1715611
Buy,Limit,1026790,3300,5.75,260,1718088,,
"",Trade,1026790,3300,5.75,261,1718089,1718088,1718088
Sell,Limit,1026810,5000,5.8,262,1718282,,
Buy,Limit,1026820,100,5.75,263,1718388,,
"",Trade,1026820,100,5.75,264,1718389,1718388,1718388
Buy,Limit,1026850,100,5.75,265,1718682,,
"",Trade,1026850,100,5.75,266,1718683,1718682,1718682
Buy,Cancel,1026850,100,0.0,267,1718685,1712244,1712244
Buy,Limit,1026850,100,5.75,268,1718690,,
"",Trade,1026850,100,5.75,269,1718691,1718690,1718690
Sell,Cancel,1028530,19800,0.0,270,1735508,0,0
Sell,Limit,1029380,33700,5.74,271,1741317,,
"",Trade,1029380,1000,5.74,272,1741318,441110,441110
"",Trade,1029380,10000,5.74,273,1741319,637462,637462
"",Trade,1029380,15000,5.74,274,1741320,953023,953023
"",Trade,1029380,100,5.74,275,1741321,1712226,1712226
"",Trade,1029380,600,5.74,276,1741322,1713537,1713537
"",Trade,1029380,600,5.74,277,1741323,1713856,1713856
"",Trade,1029380,100,5.74,278,1741324,1714703,1714703
Buy,Limit,1029420,100,5.74,279,1741590,,
"",Trade,1029420,100,5.74,280,1741591,1741590,1741590
Sell,Limit,1035590,20000,5.74,281,1787606,,
Buy,Limit,1039410,5500,5.74,282,1812042,,
"",Trade,1039410,5500,5.74,283,1812043,1812042,1812042
Sell,Limit,1039590,3000,5.79,284,1813437,,
Sell,Limit,1039610,19800,5.73,285,1813619,,
"",Trade,1039610,17400,5.73,286,1813620,62212,62212
"",Trade,1039610,2400,5.73,287,1813621,109085,109085
Buy,Limit,1042480,800,5.72,288,1830581,,
Sell,Limit,1048280,12000,5.73,289,1867263,,
"",Trade,1048280,7600,5.73,290,1867264,109085,109085
"",Trade,1048280,4400,5.73,291,1867265,122127,122127
Buy,Limit,1049320,300,5.74,292,1874975,,
"",Trade,1049320,300,5.74,293,1874976,1874975,1874975
Buy,Limit,1049320,1200,5.74,294,1875017,,
"",Trade,1049320,400,5.74,295,1875018,1875017,1875017
"",Trade,1049320,800,5.74,296,1875019,1875017,1875017
Sell,Cancel,1052920,6000,0.0,297,1896241,0,0
Sell,Limit,1060020,6000,5.73,298,1936041,,
"",Trade,1060020,6000,5.73,299,1936042,122127,122127
Sell,Limit,1060160,3900,5.78,300,1937014,,
Sell,Limit,1061030,1000,5.73,301,1943305,,
"",Trade,1061030,1000,5.73,302,1943306,122127,122127
Buy,Limit,1062390,1600,5.71,303,1949755,,
Sell,Limit,1063360,2700,6.05,304,1954831,,
Buy,Limit,1063800,19200,5.74,305,1958173,,
"",Trade,1063800,19200,5.74,306,1958174,1958173,1958173
Buy,Cancel,1064040,50000,0.0,307,1959937,541922,541922
Buy,Limit,1067270,1200,5.72,308,1977880,,
Buy,Limit,1067570,2000,5.72,309,1979199,,
Buy,Limit,1068230,1000,5.71,310,1982272,,
Sell,Limit,1072460,100,5.78,311,2004477,,
Buy,Limit,1073820,300,5.73,312,2012570,,
Buy,Limit,1074150,2000,5.73,313,2013883,,
Buy,Limit,1075230,10000,5.7,314,2018884,,
Buy,Limit,1078000,1000,5.69,315,2032545,,
Buy,Cancel,1078310,2400,0.0,316,2034031,588490,588490
Sell,Limit,1081310,5300,5.77,317,2050582,,
Buy,Limit,1081320,200,5.71,318,2050667,,
Buy,Limit,1082300,100,5.72,319,2057967,,
Sell,Limit,1082690,3300,5.78,320,2059790,,
Sell,Limit,1083320,23100,5.78,321,2063314,,
Buy,Limit,1083330,90000,5.65,322,2063335,,
Buy,Limit,1083820,3500,5.74,323,2065525,,
Sell,Limit,1084910,1800,5.73,324,2073246,,
"",Trade,1084910,1800,5.74,325,2073247,2065525,2065525
Buy,Limit,1084920,800,5.75,326,2073278,,
Sell,Limit,1085050,800,5.75,327,2074151,,
"",Trade,1085050,800,5.75,328,2074152,2073278,2073278
Buy,Limit,1085060,2000,5.72,329,2074261,,
Buy,Limit,1085120,40000,5.69,330,2074699,,
Buy,Limit,1085340,2000,5.73,331,2076029,,
Buy,Limit,1085690,1000,5.74,332,2077921,,
Sell,Limit,1086730,200,6.02,333,2083674,,
Buy,Limit,1087790,700,5.75,334,2091893,,
Buy,Limit,1089820,800,5.74,335,2104834,,
Buy,Limit,1090070,2400,5.65,336,2106141,,
Sell,Limit,1092040,10000,5.8,337,2120105,,
Buy,Limit,1092620,3000,5.74,338,2123088,,
Buy,Limit,1093740,500,5.73,339,2130430,,
Sell,Limit,1095520,2900,5.77,340,2140376,,
Buy,Limit,1097080,800,5.74,341,2149995,,
Buy,Limit,1099670,200,5.77,342,2163229,,
"",Trade,1099670,200,5.77,343,2163230,2163229,2163229
Buy,Cancel,1103240,2100,0.0,344,2182396,308525,308525
Buy,Limit,1104520,2000,5.72,345,2187891,,
Buy,Limit,1107430,1000,5.74,346,2203471,,
Sell,Limit,1108010,4000,5.75,347,2206014,,
"",Trade,1108010,700,5.75,348,2206015,2091893,2091893
Buy,Cancel,1110150,5300,0.0,349,2217990,55088,55088
Sell,Limit,1113400,5000,5.85,350,2236811,,
Buy,Cancel,1114460,90000,0.0,351,2242502,2063335,2063335
Buy,Limit,1115040,5000,5.75,352,2245770,,
"",Trade,1115040,3300,5.75,353,2245771,2245770,2245770
Buy,Limit,1115960,2400,5.73,354,2250505,,
Buy,Limit,1116230,900,5.74,355,2251695,,
Buy,Limit,1121600,1100,5.72,356,2277497,,
Sell,Limit,1122600,5000,5.8,357,2282359,,
Buy,Limit,1123400,5400,5.73,358,2286283,,
Buy,Limit,1124240,30000,5.7,359,2291511,,
Buy,Limit,1124940,200,5.73,360,2294472,,
Sell,Limit,1125760,5000,5.8,361,2298124,,
Buy,Limit,1128770,500,5.72,362,2314509,,
Sell,Limit,1129490,50000,5.84,363,2318402,,
Buy,Limit,1130040,500,5.75,364,2321700,,
Buy,Limit,1132030,1000,5.72,365,2331883,,
Buy,Cancel,1134370,1000,0.0,366,2344764,2077921,2077921
Buy,Limit,1138460,5200,5.74,367,2365255,,
Sell,Limit,1143330,2200,6.06,368,2392207,,
Sell,Cancel,1143790,3300,0.0,369,2393979,0,0
Sell,Limit,1144770,5000,5.77,370,2399963,,
Buy,Limit,1148290,4800,5.72,371,2421831,,
Buy,Limit,1149110,100,5.75,372,2426052,,
Buy,Cancel,1151960,1100,0.0,373,2441786,2277497,2277497
Buy,Cancel,1154080,1700,0.0,374,2452660,2065525,2065525
Buy,Limit,1155400,2000,5.7,375,2458415,,
Buy,Limit,1159830,1000,5.75,376,2479397,,
Buy,Limit,1161000,2000,5.75,377,2485629,,
Buy,Limit,1168410,2000,5.73,378,2518812,,
Buy,Limit,1168740,89400,5.7,379,2520384,,
Buy,Limit,1173060,1700,5.75,380,2540972,,
Sell,Limit,1175020,400,5.82,381,2550176,,
Buy,Cancel,1177690,300,0.0,382,2562125,2012570,2012570
Buy,Limit,1178640,4600,5.75,383,2566639,,
Buy,Limit,1179540,1100,5.75,384,2569907,,
Buy,Limit,1185560,100,5.74,385,2596198,,
Sell,Limit,1187260,20000,5.77,386,2604276,,
Buy,Cancel,1188110,3000,0.0,387,2607268,2123088,2123088
Buy,Limit,1189200,1200,5.65,388,2611549,,
Sell,Limit,1191000,9300,5.9,389,2620434,,
Buy,Limit,1197450,7200,5.72,390,2647227,,
Buy,Limit,1206440,1000,5.73,391,2695397,,
Buy,Limit,1212360,1800,5.68,392,2728686,,
Buy,Limit,1213220,400,5.7,393,2732756,,
Sell,Limit,1217740,3800,5.75,394,2762570,,
"",Trade,1217740,1700,5.75,395,2762571,2245770,2245770
"",Trade,1217740,500,5.75,396,2762572,2321700,2321700
"",Trade,1217740,100,5.75,397,2762573,2426052,2426052
"",Trade,1217740,1000,5.75,398,2762574,2479397,2479397
"",Trade,1217740,500,5.75,399,2762575,2485629,2485629
Buy,Limit,1217750,100,5.75,400,2762614,,
Buy,Cancel,1220460,200,0.0,401,2777764,2050667,2050667
Sell,Limit,1237340,30000,5.74,402,2851130,,
"",Trade,1237340,1500,5.75,403,2851131,2485629,2485629
"",Trade,1237340,1700,5.75,404,2851132,2540972,2540972
"",Trade,1237340,4600,5.75,405,2851133,2566639,2566639
"",Trade,1237340,1100,5.75,406,2851134,2569907,2569907
"",Trade,1237340,100,5.75,407,2851135,2762614,2762614
"",Trade,1237340,800,5.74,408,2851136,2104834,2104834
"",Trade,1237340,800,5.74,409,2851137,2149995,2149995
"",Trade,1237340,1000,5.74,410,2851138,2203471,2203471
"",Trade,1237340,900,5.74,411,2851139,2251695,2251695
"",Trade,1237340,5200,5.74,412,2851140,2365255,2365255
"",Trade,1237340,100,5.74,413,2851141,2596198,2596198
Buy,Limit,1237360,200,5.71,414,2851188,,
Buy,Limit,1237360,400,5.7,415,2851189,,
Sell,Limit,1238720,3500,5.84,416,2856614,,
Buy,Limit,1246730,100,5.71,417,2886957,,
Buy,Limit,1252030,2000,5.71,418,2908493,,
Sell,Cancel,1252520,12200,0.0,419,2910922,0,0
Buy,Limit,1253460,1800,5.7,420,2915725,,
Buy,Cancel,1255020,89400,0.0,421,2921399,2520384,2520384
Buy,Limit,1255100,5000,5.74,422,2921684,,
Sell,Limit,1258160,5000,5.73,423,2933427,,
"",Trade,1258160,5000,5.74,424,2933428,2921684,2921684
Sell,Limit,1263830,8800,5.73,425,2959623,,
"",Trade,1263830,8800,5.73,426,2959624,122127,122127
Buy,Limit,1263900,500,5.74,427,2959832,,
Buy,Limit,1264080,1000,5.73,428,2960486,,
Buy,Limit,1265240,800,5.75,429,2967290,,
Buy,Limit,1271190,10000,5.74,430,2996743,,
Buy,Limit,1271740,30000,5.7,431,2998886,,
Sell,Limit,1272040,12200,5.72,432,2999984,,
"",Trade,1272040,800,5.75,433,2999985,2967290,2967290
"",Trade,1272040,500,5.74,434,2999986,2959832,2959832
"",Trade,1272040,10000,5.74,435,2999987,2996743,2996743
"",Trade,1272040,900,5.73,436,2999988,122127,122127
Sell,Limit,1272890,2900,5.76,437,3003756,,
Sell,Limit,1275330,100,5.73,438,3015919,,
"",Trade,1275330,100,5.73,439,3015920,122127,122127
Buy,Limit,1282760,400,5.73,440,3052627,,
Buy,Limit,1287440,800,5.73,441,3073804,,
Sell,Limit,1287580,5000,5.73,442,3074220,,
"",Trade,1287580,5000,5.73,443,3074221,122127,122127
Buy,Limit,1290390,5000,5.72,444,3085953,,
Buy,Cancel,1291020,200,0.0,445,3088283,2294472,2294472
Buy,Limit,1293710,500,5.71,446,3101786,,
Buy,Limit,1295860,1000,5.73,447,3111963,,
Buy,Limit,1296340,1100,5.71,448,3113731,,
Sell,Limit,1298050,5200,5.8,449,3122942,,
Buy,Cancel,1300590,2000,0.0,450,3135196,1668292,1668292
Buy,Limit,1300890,2000,5.73,451,3137050,,
Sell,Limit,1312180,2000,6.06,452,3188123,,
Buy,Limit,1313270,200,5.7,453,3193752,,
Sell,Limit,1313550,5000,5.73,454,3194697,,
"",Trade,1313550,5000,5.73,455,3194698,122127,122127
Sell,Limit,1316040,7100,5.76,456,3204398,,
Buy,Cancel,1316550,1100,0.0,457,3206608,3113731,3113731
Buy,Limit,1317810,2000,5.68,458,3210504,,
Buy,Limit,1321460,1000,5.73,459,3226343,,
Buy,Limit,1325700,100,5.74,460,3247453,,
Buy,Limit,1326940,2000,5.7,461,3253454,,
Buy,Cancel,1331840,2000,0.0,462,3278301,150341,150341
Buy,Limit,1336460,89700,5.68,463,3299329,,
Sell,Limit,1337310,5000,5.74,464,3303897,,
"",Trade,1337310,100,5.74,465,3303898,3247453,3247453
Buy,Limit,1338560,1000,5.74,466,3307998,,
"",Trade,1338560,1000,5.74,467,3307999,3307998,3307998
Buy,Limit,1348330,2000,5.66,468,3347283,,
Buy,Limit,1354530,2000,5.74,469,3372061,,
"",Trade,1354530,2000,5.74,470,3372062,3372061,3372061
Buy,Limit,1355690,20000,5.69,471,3376778,,
Buy,Limit,1356420,1500,5.48,472,3379405,,
Buy,Limit,1360760,200000,5.71,473,3395901,,
Buy,Limit,1362290,10000,5.73,474,3401208,,
Buy,Limit,1363000,1000,5.74,475,3403389,,
"",Trade,1363000,1000,5.74,476,3403390,3403389,3403389
Buy,Limit,1369570,2400,5.72,477,3427365,,
Buy,Limit,1375100,3000,5.73,478,3447416,,
Sell,Limit,1375660,50000,6.06,479,3450143,,
Buy,Limit,1381580,19800,5.73,480,3471788,,
Buy,Cancel,1384060,1700,0.0,481,3481033,122127,122127
Buy,Limit,1384230,1800,5.7,482,3481750,,
Buy,Cancel,1389090,19800,0.0,483,3504838,3471788,3471788
Sell,Limit,1404320,3000,5.73,484,3561206,,
"",Trade,1404320,3000,5.73,485,3561207,540478,540478
Buy,Limit,1404890,100,5.73,486,3562757,,
Sell,Limit,1408470,1500,6.03,487,3575515,,
Buy,Limit,1408580,19900,5.71,488,3575982,,
Buy,Limit,1412540,3200,5.72,489,3590028,,
Buy,Limit,1413440,5000,5.73,490,3592401,,
Sell,Limit,1423780,1000,5.73,491,3628606,,
"",Trade,1423780,1000,5.73,492,3628607,540478,540478
Sell,Limit,1425420,500,5.74,493,3633865,,
Buy,Limit,1425890,100,5.72,494,3635137,,
Sell,Limit,1427300,7100,5.85,495,3641202,,
Buy,Limit,1427430,500,5.7,496,3641584,,
Sell,Limit,1429420,1800,5.9,497,3647743,,
Sell,Limit,1439220,1600,5.73,498,3682889,,
"",Trade,1439220,1000,5.73,499,3682890,540478,540478
"",Trade,1439220,600,5.73,500,3682891,2013883,2013883
Buy,Limit,1442170,10000,5.74,501,3695310,,
"",Trade,1442170,900,5.74,502,3695311,3695310,3695310
"",Trade,1442170,500,5.74,503,3695312,3695310,3695310
Buy,Limit,1442640,2600,5.72,504,3697059,,
Buy,Limit,1448990,100,5.74,505,3729270,,
Buy,Limit,1454350,100,5.72,506,3755543,,
Buy,Cancel,1455270,2400,0.0,507,3759034,3427365,3427365
Sell,Cancel,1455970,2900,0.0,508,3761269,0,0
Buy,Limit,1457860,3400,5.74,509,3771323,,
Sell,Limit,1457880,5000,5.75,510,3771390,,
Buy,Cancel,1460370,200,0.0,511,3784597,3193752,3193752
Buy,Cancel,1461520,1600,0.0,512,3789719,1949755,1949755
Buy,Limit,1462560,3000,5.67,513,3794639,,
Buy,Limit,1466550,1000,5.72,514,3813459,,
Sell,Limit,1468140,1300,5.74,515,3819089,,
"",Trade,1468140,1300,5.74,516,3819090,3695310,3695310
Buy,Limit,1472290,200,5.71,517,3836543,,
