BidPrice1,BidVolume1,BidPrice2,BidVolume2,BidPrice3,BidVolume3,BidPrice4,BidVolume4,BidPrice5,BidVolume5,AskPrice1,AskVolume1,AskPrice2,AskVolume2,AskPrice3,AskVolume3,AskPrice4,AskVolume4,AskPrice5,AskVolume5,timeMs
8.39,6500.0,8.38,69000.0,8.37,70200.0,8.36,76100.0,8.35,129000.0,8.4,184300.0,8.41,64400.0,8.42,117100.0,8.43,59300.0,8.44,23800.0,3663000
8.39,3300.0,8.38,68900.0,8.37,70200.0,8.36,76100.0,8.35,129000.0,8.4,184300.0,8.41,64400.0,8.42,117100.0,8.43,59300.0,8.44,23800.0,3666000
8.4,9100.0,8.39,3800.0,8.38,38100.0,8.37,70200.0,8.36,75600.0,8.41,64400.0,8.42,117400.0,8.43,59300.0,8.44,23800.0,8.45,119100.0,3672000
8.4,23400.0,8.39,11900.0,8.38,38100.0,8.37,70700.0,8.36,75100.0,8.41,62000.0,8.42,117400.0,8.43,59300.0,8.44,23800.0,8.45,119100.0,3675000
8.4,23400.0,8.39,12200.0,8.38,26400.0,8.37,70700.0,8.36,75100.0,8.41,12100.0,8.42,117000.0,8.43,59300.0,8.44,23800.0,8.45,119100.0,3678000
8.41,100.0,8.4,28200.0,8.39,12100.0,8.38,26400.0,8.37,63400.0,8.42,117000.0,8.43,59300.0,8.44,23800.0,8.45,119100.0,8.46,50200.0,3681000
8.41,7100.0,8.4,6200.0,8.39,12100.0,8.38,26400.0,8.37,63400.0,8.42,113900.0,8.43,59300.0,8.44,23800.0,8.45,119100.0,8.46,50200.0,3684000
8.41,7100.0,8.4,6200.0,8.39,12100.0,8.38,27400.0,8.37,63400.0,8.42,113900.0,8.43,59300.0,8.44,28500.0,8.45,119100.0,8.46,50200.0,3687000
8.41,14900.0,8.4,6200.0,8.39,12100.0,8.38,27400.0,8.37,63400.0,8.42,112400.0,8.43,59300.0,8.44,28500.0,8.45,119100.0,8.46,50200.0,3690000
8.4,6200.0,8.39,1100.0,8.38,29400.0,8.37,63400.0,8.36,74700.0,8.41,16300.0,8.42,109700.0,8.43,59300.0,8.44,28500.0,8.45,119100.0,3693000
8.4,6100.0,8.39,1100.0,8.38,29400.0,8.37,63400.0,8.36,75200.0,8.41,16800.0,8.42,109700.0,8.43,59300.0,8.44,28500.0,8.45,119100.0,3696000
8.4,6100.0,8.39,1100.0,8.38,29000.0,8.37,63400.0,8.36,75200.0,8.41,10400.0,8.42,109700.0,8.43,59300.0,8.44,28500.0,8.45,119100.0,3699000
8.4,5300.0,8.39,1100.0,8.38,29000.0,8.37,63400.0,8.36,75200.0,8.41,10400.0,8.42,111300.0,8.43,59300.0,8.44,28500.0,8.45,119100.0,3702000
8.4,9300.0,8.39,1100.0,8.38,33100.0,8.37,63400.0,8.36,75200.0,8.41,3600.0,8.42,110300.0,8.43,59300.0,8.44,28500.0,8.45,119100.0,3705000
8.4,9300.0,8.39,7100.0,8.38,33100.0,8.37,63400.0,8.36,75200.0,8.41,2100.0,8.42,110300.0,8.43,59300.0,8.44,28500.0,8.45,119600.0,3708000
8.41,1400.0,8.4,9300.0,8.39,9400.0,8.38,39100.0,8.37,63400.0,8.42,110600.0,8.43,59300.0,8.44,28500.0,8.45,119600.0,8.46,50200.0,3711000
8.41,4800.0,8.4,9300.0,8.39,9400.0,8.38,39100.0,8.37,63400.0,8.42,110600.0,8.43,59300.0,8.44,28700.0,8.45,119600.0,8.46,50200.0,3714000
8.41,3200.0,8.4,9300.0,8.39,9400.0,8.38,39100.0,8.37,63400.0,8.42,110600.0,8.43,59300.0,8.44,28700.0,8.45,119600.0,8.46,50200.0,3717000
8.4,9500.0,8.39,9400.0,8.38,39100.0,8.37,63400.0,8.36,75200.0,8.41,34000.0,8.42,110400.0,8.43,59300.0,8.44,28700.0,8.45,119600.0,3720000
8.4,2900.0,8.39,11400.0,8.38,39200.0,8.37,63400.0,8.36,75200.0,8.41,31700.0,8.42,134300.0,8.43,59300.0,8.44,28700.0,8.45,119600.0,3723000
8.4,3400.0,8.39,11400.0,8.38,39200.0,8.37,65400.0,8.36,75200.0,8.41,31900.0,8.42,134300.0,8.43,59300.0,8.44,28700.0,8.45,119600.0,3726000
8.4,9900.0,8.39,11400.0,8.38,39200.0,8.37,65400.0,8.36,75200.0,8.41,31900.0,8.42,132300.0,8.43,59300.0,8.44,28700.0,8.45,119600.0,3729000
8.4,500.0,8.39,11400.0,8.38,39200.0,8.37,65400.0,8.36,75200.0,8.41,78500.0,8.42,137300.0,8.43,59300.0,8.44,28700.0,8.45,119100.0,3732000
8.4,4500.0,8.39,11100.0,8.38,39200.0,8.37,65400.0,8.36,75200.0,8.41,78800.0,8.42,137000.0,8.43,59300.0,8.44,29200.0,8.45,121100.0,3735000
8.39,11100.0,8.38,39200.0,8.37,65400.0,8.36,75200.0,8.35,129800.0,8.4,3300.0,8.41,65900.0,8.42,138100.0,8.43,59300.0,8.44,29200.0,3738000
8.4,700.0,8.39,11100.0,8.38,36800.0,8.37,65400.0,8.36,75200.0,8.41,65900.0,8.42,138100.0,8.43,59300.0,8.44,29200.0,8.45,122100.0,3741000
8.4,300.0,8.39,31100.0,8.38,36800.0,8.37,66800.0,8.36,75200.0,8.41,22700.0,8.42,138100.0,8.43,59300.0,8.44,29200.0,8.45,122100.0,3744000
8.39,31100.0,8.38,36800.0,8.37,66800.0,8.36,76300.0,8.35,129800.0,8.4,33900.0,8.41,25700.0,8.42,138100.0,8.43,59300.0,8.44,29200.0,3747000
8.39,100.0,8.38,36700.0,8.37,66800.0,8.36,76300.0,8.35,129800.0,8.4,34200.0,8.41,35400.0,8.42,138100.0,8.43,59300.0,8.44,30200.0,3750000
8.39,200.0,8.38,36700.0,8.37,66800.0,8.36,76300.0,8.35,129800.0,8.4,46200.0,8.41,35400.0,8.42,138100.0,8.43,59300.0,8.44,30200.0,3753000
8.39,200.0,8.38,36700.0,8.37,65800.0,8.36,72700.0,8.35,129800.0,8.4,45900.0,8.41,35400.0,8.42,138300.0,8.43,59300.0,8.44,30200.0,3756000
8.39,1200.0,8.38,36700.0,8.37,65800.0,8.36,74700.0,8.35,133400.0,8.4,45900.0,8.41,35900.0,8.42,138300.0,8.43,59300.0,8.44,30200.0,3759000
8.39,1300.0,8.38,36700.0,8.37,65800.0,8.36,74700.0,8.35,133400.0,8.4,43400.0,8.41,35400.0,8.42,138300.0,8.43,59300.0,8.44,30200.0,3762000
8.39,1300.0,8.38,36700.0,8.37,65800.0,8.36,74700.0,8.35,133400.0,8.4,43400.0,8.41,33300.0,8.42,138300.0,8.43,59300.0,8.44,30200.0,3765000
8.38,36700.0,8.37,65800.0,8.36,74700.0,8.35,133900.0,8.34,66000.0,8.39,13700.0,8.4,13600.0,8.41,33300.0,8.42,139800.0,8.43,59300.0,3768000
8.38,38800.0,8.37,65800.0,8.36,74700.0,8.35,133900.0,8.34,66000.0,8.39,11800.0,8.4,14300.0,8.41,33300.0,8.42,139800.0,8.43,59300.0,3771000
8.38,38800.0,8.37,65800.0,8.36,74700.0,8.35,133900.0,8.34,66000.0,8.39,8000.0,8.4,14300.0,8.41,33300.0,8.42,139800.0,8.43,59300.0,3774000
8.38,45000.0,8.37,65800.0,8.36,74700.0,8.35,133900.0,8.34,66000.0,8.39,10400.0,8.4,14300.0,8.41,33300.0,8.42,139800.0,8.43,59600.0,3777000
8.38,51500.0,8.37,70200.0,8.36,74700.0,8.35,133900.0,8.34,66000.0,8.39,10400.0,8.4,14300.0,8.41,33300.0,8.42,139800.0,8.43,59600.0,3780000
8.38,51400.0,8.37,70200.0,8.36,74700.0,8.35,133900.0,8.34,66000.0,8.39,10400.0,8.4,15300.0,8.41,33300.0,8.42,139800.0,8.43,59100.0,3783000
8.38,51400.0,8.37,70200.0,8.36,74700.0,8.35,133900.0,8.34,66000.0,8.39,6800.0,8.4,15300.0,8.41,33300.0,8.42,139800.0,8.43,59100.0,3786000
8.38,51400.0,8.37,70200.0,8.36,74700.0,8.35,133900.0,8.34,66000.0,8.39,6900.0,8.4,15300.0,8.41,33300.0,8.42,140800.0,8.43,59100.0,3789000
8.38,51400.0,8.37,72000.0,8.36,85300.0,8.35,133900.0,8.34,66000.0,8.39,5500.0,8.4,15300.0,8.41,33300.0,8.42,140800.0,8.43,59100.0,3792000
8.39,25500.0,8.38,51400.0,8.37,72000.0,8.36,87800.0,8.35,134900.0,8.4,15500.0,8.41,55400.0,8.42,140800.0,8.43,59100.0,8.44,30200.0,3795000
8.39,44400.0,8.38,51400.0,8.37,72000.0,8.36,87800.0,8.35,134900.0,8.4,15600.0,8.41,55400.0,8.42,140800.0,8.43,59100.0,8.44,30200.0,3798000
8.39,45900.0,8.38,51400.0,8.37,72000.0,8.36,87800.0,8.35,134900.0,8.4,15300.0,8.41,55400.0,8.42,140800.0,8.43,59100.0,8.44,30200.0,3801000
8.39,45900.0,8.38,51400.0,8.37,72000.0,8.36,87800.0,8.35,134900.0,8.4,15200.0,8.41,55400.0,8.42,140800.0,8.43,59100.0,8.44,30200.0,3804000
8.39,45900.0,8.38,51400.0,8.37,67200.0,8.36,87800.0,8.35,134900.0,8.4,15200.0,8.41,55500.0,8.42,141800.0,8.43,59100.0,8.44,30200.0,3807000
8.39,53900.0,8.38,51400.0,8.37,67400.0,8.36,87800.0,8.35,134900.0,8.4,15200.0,8.41,55500.0,8.42,141800.0,8.43,59100.0,8.44,30200.0,3813000
8.39,58300.0,8.38,51400.0,8.37,67400.0,8.36,87800.0,8.35,134900.0,8.4,11800.0,8.41,55500.0,8.42,141800.0,8.43,59100.0,8.44,30200.0,3816000
8.39,58300.0,8.38,51400.0,8.37,67400.0,8.36,87800.0,8.35,134900.0,8.4,11500.0,8.41,55700.0,8.42,141800.0,8.43,59100.0,8.44,30200.0,3819000
8.39,58300.0,8.38,51400.0,8.37,67400.0,8.36,87800.0,8.35,134900.0,8.4,10500.0,8.41,55700.0,8.42,141800.0,8.43,59100.0,8.44,30200.0,3822000
8.39,58300.0,8.38,51400.0,8.37,67400.0,8.36,87900.0,8.35,134900.0,8.4,11000.0,8.41,55700.0,8.42,141800.0,8.43,59100.0,8.44,30200.0,3825000
8.39,65400.0,8.38,51400.0,8.37,67400.0,8.36,89100.0,8.35,134900.0,8.4,11000.0,8.41,55700.0,8.42,141800.0,8.43,59100.0,8.44,30200.0,3828000
8.39,65400.0,8.38,51400.0,8.37,67400.0,8.36,89400.0,8.35,134900.0,8.4,11000.0,8.41,55700.0,8.42,141800.0,8.43,59100.0,8.44,30200.0,3831000
8.39,72300.0,8.38,51400.0,8.37,67400.0,8.36,89400.0,8.35,134900.0,8.4,5800.0,8.41,55700.0,8.42,141800.0,8.43,59100.0,8.44,30200.0,3834000
8.39,71300.0,8.38,51400.0,8.37,67400.0,8.36,89400.0,8.35,134900.0,8.4,3800.0,8.41,55700.0,8.42,141800.0,8.43,59100.0,8.44,30200.0,3837000
8.39,71300.0,8.38,51400.0,8.37,67400.0,8.36,89400.0,8.35,134900.0,8.4,5000.0,8.41,55700.0,8.42,141800.0,8.43,59100.0,8.44,30200.0,3840000
8.39,71300.0,8.38,51400.0,8.37,67400.0,8.36,129400.0,8.35,134900.0,8.4,4000.0,8.41,55700.0,8.42,141800.0,8.43,59100.0,8.44,30200.0,3843000
8.39,71300.0,8.38,51400.0,8.37,67400.0,8.36,129400.0,8.35,134900.0,8.4,3700.0,8.41,55700.0,8.42,141800.0,8.43,59100.0,8.44,30200.0,3846000
8.4,3600.0,8.39,71300.0,8.38,51400.0,8.37,67400.0,8.36,129400.0,8.41,55700.0,8.42,141800.0,8.43,59100.0,8.44,30200.0,8.45,123200.0,3849000
8.4,200.0,8.39,74600.0,8.38,56900.0,8.37,68400.0,8.36,129400.0,8.41,55700.0,8.42,141800.0,8.43,59100.0,8.44,30200.0,8.45,123200.0,3852000
8.4,1500.0,8.39,70200.0,8.38,57400.0,8.37,68400.0,8.36,129400.0,8.41,51000.0,8.42,141800.0,8.43,59100.0,8.44,30200.0,8.45,123200.0,3855000
8.39,70000.0,8.38,57400.0,8.37,68400.0,8.36,129400.0,8.35,134900.0,8.4,18600.0,8.41,51000.0,8.42,141800.0,8.43,59100.0,8.44,30200.0,3858000
8.39,70000.0,8.38,57400.0,8.37,68400.0,8.36,129400.0,8.35,134900.0,8.4,19100.0,8.41,53000.0,8.42,141800.0,8.43,59100.0,8.44,30200.0,3861000
8.39,70000.0,8.38,57400.0,8.37,69400.0,8.36,129400.0,8.35,134900.0,8.4,19100.0,8.41,53000.0,8.42,140800.0,8.43,59100.0,8.44,30200.0,3864000
8.39,70000.0,8.38,57400.0,8.37,69900.0,8.36,129700.0,8.35,134900.0,8.4,19100.0,8.41,53000.0,8.42,140800.0,8.43,59100.0,8.44,30200.0,3867000
8.39,90800.0,8.38,57400.0,8.37,69900.0,8.36,129700.0,8.35,134900.0,8.4,18600.0,8.41,53000.0,8.42,140800.0,8.43,59100.0,8.44,31200.0,3870000
8.39,90800.0,8.38,57400.0,8.37,69900.0,8.36,129700.0,8.35,134900.0,8.4,15100.0,8.41,53000.0,8.42,140800.0,8.43,59100.0,8.44,31200.0,3873000
8.39,90800.0,8.38,57400.0,8.37,79900.0,8.36,129700.0,8.35,134900.0,8.4,16100.0,8.41,53000.0,8.42,140800.0,8.43,59100.0,8.44,31200.0,3876000
8.39,95800.0,8.38,57400.0,8.37,79900.0,8.36,129700.0,8.35,134900.0,8.4,16100.0,8.41,53000.0,8.42,140800.0,8.43,59100.0,8.44,31200.0,3879000
8.39,97700.0,8.38,57400.0,8.37,79900.0,8.36,129700.0,8.35,134900.0,8.4,16100.0,8.41,53000.0,8.42,140800.0,8.43,59100.0,8.44,31200.0,3882000
8.39,97700.0,8.38,57400.0,8.37,79900.0,8.36,129700.0,8.35,134900.0,8.4,16100.0,8.41,53500.0,8.42,140800.0,8.43,59100.0,8.44,31200.0,3885000
8.39,97700.0,8.38,58500.0,8.37,79900.0,8.36,129700.0,8.35,134900.0,8.4,16100.0,8.41,53500.0,8.42,140800.0,8.43,59100.0,8.44,31200.0,3888000
8.39,97300.0,8.38,58500.0,8.37,79900.0,8.36,129700.0,8.35,134900.0,8.4,11700.0,8.41,53500.0,8.42,142100.0,8.43,59100.0,8.44,31200.0,3891000
8.39,97300.0,8.38,58700.0,8.37,79900.0,8.36,129700.0,8.35,134900.0,8.4,11700.0,8.41,48500.0,8.42,142100.0,8.43,59100.0,8.44,31200.0,3894000
8.39,97300.0,8.38,59100.0,8.37,79900.0,8.36,129700.0,8.35,134900.0,8.4,10700.0,8.41,48500.0,8.42,142100.0,8.43,59100.0,8.44,31200.0,3897000
8.39,98600.0,8.38,59100.0,8.37,79900.0,8.36,129700.0,8.35,134900.0,8.4,10200.0,8.41,48500.0,8.42,142100.0,8.43,59100.0,8.44,31200.0,3900000
8.39,99100.0,8.38,59100.0,8.37,79900.0,8.36,129700.0,8.35,134900.0,8.4,14400.0,8.41,48500.0,8.42,142100.0,8.43,59100.0,8.44,31200.0,3903000
8.39,99100.0,8.38,59100.0,8.37,79900.0,8.36,129700.0,8.35,136900.0,8.4,14400.0,8.41,48500.0,8.42,142100.0,8.43,59100.0,8.44,31200.0,3906000
8.39,99100.0,8.38,59100.0,8.37,79900.0,8.36,129700.0,8.35,136900.0,8.4,4200.0,8.41,48500.0,8.42,142100.0,8.43,59100.0,8.44,31200.0,3909000
8.39,99100.0,8.38,59100.0,8.37,79900.0,8.36,129700.0,8.35,136900.0,8.4,2000.0,8.41,48500.0,8.42,142100.0,8.43,59100.0,8.44,31200.0,3912000
8.39,99100.0,8.38,58600.0,8.37,79900.0,8.36,127700.0,8.35,136900.0,8.4,1400.0,8.41,56700.0,8.42,142100.0,8.43,59100.0,8.44,31200.0,3915000
8.4,3000.0,8.39,99100.0,8.38,58600.0,8.37,79900.0,8.36,127700.0,8.41,56700.0,8.42,142100.0,8.43,59100.0,8.44,31200.0,8.45,125000.0,3918000
8.4,7300.0,8.39,100100.0,8.38,58600.0,8.37,79900.0,8.36,127700.0,8.41,56700.0,8.42,142100.0,8.43,59100.0,8.44,31200.0,8.45,125500.0,3921000
8.4,9300.0,8.39,100100.0,8.38,58600.0,8.37,79900.0,8.36,127700.0,8.41,56700.0,8.42,142100.0,8.43,59100.0,8.44,31200.0,8.45,125500.0,3924000
8.4,12700.0,8.39,100100.0,8.38,58600.0,8.37,79900.0,8.36,127400.0,8.41,56700.0,8.42,142100.0,8.43,59100.0,8.44,31200.0,8.45,125500.0,3927000
8.4,13700.0,8.39,100100.0,8.38,58600.0,8.37,79900.0,8.36,127400.0,8.41,56700.0,8.42,142100.0,8.43,59100.0,8.44,31200.0,8.45,125500.0,3930000
8.4,13700.0,8.39,100100.0,8.38,58600.0,8.37,79900.0,8.36,127400.0,8.41,56300.0,8.42,142100.0,8.43,59100.0,8.44,31200.0,8.45,125500.0,3933000
8.4,13800.0,8.39,100000.0,8.38,58600.0,8.37,79900.0,8.36,127400.0,8.41,56300.0,8.42,142100.0,8.43,59100.0,8.44,33200.0,8.45,125500.0,3936000
8.4,24900.0,8.39,100000.0,8.38,58600.0,8.37,79900.0,8.36,127400.0,8.41,47600.0,8.42,142100.0,8.43,59100.0,8.44,35100.0,8.45,125500.0,3939000
8.4,24900.0,8.39,100000.0,8.38,58600.0,8.37,79900.0,8.36,127400.0,8.41,46400.0,8.42,142100.0,8.43,59100.0,8.44,35100.0,8.45,125800.0,3942000
8.4,24400.0,8.39,100000.0,8.38,58600.0,8.37,79900.0,8.36,127400.0,8.41,46400.0,8.42,142100.0,8.43,59100.0,8.44,35100.0,8.45,125800.0,3945000
8.4,24400.0,8.39,100000.0,8.38,58600.0,8.37,79900.0,8.36,127400.0,8.41,46400.0,8.42,142100.0,8.43,59100.0,8.44,35100.0,8.45,125800.0,3948000
8.4,24400.0,8.39,100000.0,8.38,62300.0,8.37,79900.0,8.36,127400.0,8.41,45700.0,8.42,142100.0,8.43,59100.0,8.44,35100.0,8.45,125800.0,3951000
8.4,27700.0,8.39,100000.0,8.38,62300.0,8.37,79900.0,8.36,127400.0,8.41,45600.0,8.42,142100.0,8.43,59100.0,8.44,35100.0,8.45,125800.0,3954000
8.4,27700.0,8.39,99500.0,8.38,62300.0,8.37,79900.0,8.36,127400.0,8.41,44600.0,8.42,142100.0,8.43,59100.0,8.44,35100.0,8.45,125800.0,3957000
8.4,28700.0,8.39,99500.0,8.38,62300.0,8.37,79900.0,8.36,127400.0,8.41,44600.0,8.42,142100.0,8.43,49100.0,8.44,35100.0,8.45,124000.0,3960000
8.4,28700.0,8.39,99500.0,8.38,62300.0,8.37,79900.0,8.36,127400.0,8.41,21400.0,8.42,142100.0,8.43,49100.0,8.44,38100.0,8.45,124000.0,3963000
8.4,32200.0,8.39,99500.0,8.38,62300.0,8.37,79900.0,8.36,127400.0,8.41,21000.0,8.42,142100.0,8.43,49100.0,8.44,38100.0,8.45,124000.0,3966000
8.4,33900.0,8.39,99500.0,8.38,62300.0,8.37,79900.0,8.36,127400.0,8.41,19800.0,8.42,142100.0,8.43,49100.0,8.44,38100.0,8.45,124000.0,3969000
8.4,36800.0,8.39,99500.0,8.38,62300.0,8.37,79900.0,8.36,127400.0,8.41,7400.0,8.42,142100.0,8.43,49100.0,8.44,38100.0,8.45,124000.0,3972000
8.4,36800.0,8.39,99500.0,8.38,62300.0,8.37,79900.0,8.36,127400.0,8.41,7200.0,8.42,142300.0,8.43,49100.0,8.44,38100.0,8.45,124000.0,3975000
8.4,36800.0,8.39,99500.0,8.38,62300.0,8.37,79900.0,8.36,127400.0,8.41,8400.0,8.42,143100.0,8.43,49100.0,8.44,38100.0,8.45,124000.0,3978000
8.4,36800.0,8.39,99500.0,8.38,62300.0,8.37,79900.0,8.36,127400.0,8.41,8400.0,8.42,138700.0,8.43,49100.0,8.44,38100.0,8.45,124200.0,3981000
8.4,37400.0,8.39,112500.0,8.38,62300.0,8.37,79900.0,8.36,127400.0,8.41,10200.0,8.42,188900.0,8.43,49100.0,8.44,38100.0,8.45,124200.0,3984000
8.4,37400.0,8.39,112700.0,8.38,62300.0,8.37,79900.0,8.36,129000.0,8.41,9300.0,8.42,188900.0,8.43,49100.0,8.44,38100.0,8.45,124200.0,3987000
8.4,37900.0,8.39,99700.0,8.38,62300.0,8.37,79900.0,8.36,129000.0,8.41,9100.0,8.42,188900.0,8.43,49100.0,8.44,38100.0,8.45,124200.0,3990000
8.4,37900.0,8.39,99700.0,8.38,62300.0,8.37,79900.0,8.36,129000.0,8.41,22100.0,8.42,188900.0,8.43,49100.0,8.44,38100.0,8.45,124200.0,3993000
8.4,37900.0,8.39,99700.0,8.38,62300.0,8.37,79900.0,8.36,129000.0,8.41,22100.0,8.42,188900.0,8.43,49100.0,8.44,38100.0,8.45,124700.0,3996000
8.4,39900.0,8.39,99700.0,8.38,61300.0,8.37,79900.0,8.36,129000.0,8.41,24400.0,8.42,190100.0,8.43,49100.0,8.44,38100.0,8.45,124700.0,3999000
8.4,39900.0,8.39,99700.0,8.38,61300.0,8.37,79900.0,8.36,127000.0,8.41,24400.0,8.42,190100.0,8.43,49100.0,8.44,38100.0,8.45,124700.0,4002000
8.4,39900.0,8.39,99700.0,8.38,61300.0,8.37,79900.0,8.36,129000.0,8.41,24400.0,8.42,190100.0,8.43,49100.0,8.44,38100.0,8.45,124700.0,4005000
8.4,39900.0,8.39,99700.0,8.38,61300.0,8.37,79900.0,8.36,129000.0,8.41,23600.0,8.42,190100.0,8.43,49100.0,8.44,38100.0,8.45,121700.0,4008000
8.4,36600.0,8.39,99700.0,8.38,61300.0,8.37,79900.0,8.36,125000.0,8.41,27200.0,8.42,190100.0,8.43,49100.0,8.44,38100.0,8.45,121900.0,4011000
8.4,36600.0,8.39,99700.0,8.38,61300.0,8.37,79900.0,8.36,125000.0,8.41,27200.0,8.42,190100.0,8.43,49100.0,8.44,38100.0,8.45,121900.0,4014000
8.4,36600.0,8.39,99700.0,8.38,61300.0,8.37,79900.0,8.36,125000.0,8.41,27200.0,8.42,140100.0,8.43,49100.0,8.44,38100.0,8.45,121900.0,4017000
8.4,36900.0,8.39,99700.0,8.38,61300.0,8.37,79800.0,8.36,125000.0,8.41,28600.0,8.42,140100.0,8.43,49100.0,8.44,38100.0,8.45,121900.0,4020000
8.4,36500.0,8.39,99700.0,8.38,61300.0,8.37,79800.0,8.36,125000.0,8.41,30500.0,8.42,142100.0,8.43,49100.0,8.44,38100.0,8.45,121900.0,4023000
8.4,29300.0,8.39,99700.0,8.38,61300.0,8.37,79800.0,8.36,125000.0,8.41,37500.0,8.42,143000.0,8.43,49100.0,8.44,38100.0,8.45,121900.0,4026000
8.4,28800.0,8.39,99700.0,8.38,61300.0,8.37,85800.0,8.36,125000.0,8.41,46000.0,8.42,143000.0,8.43,49100.0,8.44,38100.0,8.45,121900.0,4029000
8.4,28000.0,8.39,99700.0,8.38,61300.0,8.37,85800.0,8.36,125000.0,8.41,46000.0,8.42,143000.0,8.43,49100.0,8.44,38100.0,8.45,123900.0,4032000
8.4,27800.0,8.39,99700.0,8.38,61300.0,8.37,85800.0,8.36,125000.0,8.41,46000.0,8.42,143000.0,8.43,49100.0,8.44,38100.0,8.45,123900.0,4035000
8.4,28200.0,8.39,99700.0,8.38,61300.0,8.37,79800.0,8.36,125000.0,8.41,95900.0,8.42,143000.0,8.43,49100.0,8.44,38100.0,8.45,123900.0,4038000
8.4,29300.0,8.39,99700.0,8.38,61300.0,8.37,79800.0,8.36,125000.0,8.41,95900.0,8.42,143000.0,8.43,49100.0,8.44,38100.0,8.45,123900.0,4041000
8.4,23300.0,8.39,97800.0,8.38,61300.0,8.37,79800.0,8.36,125000.0,8.41,95900.0,8.42,143000.0,8.43,49100.0,8.44,33400.0,8.45,123900.0,4044000
8.4,23300.0,8.39,97800.0,8.38,61300.0,8.37,79800.0,8.36,125000.0,8.41,95900.0,8.42,143000.0,8.43,49100.0,8.44,33400.0,8.45,122800.0,4047000
8.4,23300.0,8.39,99800.0,8.38,61300.0,8.37,79800.0,8.36,125000.0,8.41,95900.0,8.42,143000.0,8.43,49100.0,8.44,33400.0,8.45,122800.0,4050000
8.4,20700.0,8.39,99800.0,8.38,61300.0,8.37,79800.0,8.36,125000.0,8.41,92900.0,8.42,143000.0,8.43,49100.0,8.44,33400.0,8.45,122800.0,4053000
8.4,20700.0,8.39,99800.0,8.38,61300.0,8.37,82800.0,8.36,125000.0,8.41,92900.0,8.42,143100.0,8.43,49100.0,8.44,33400.0,8.45,122800.0,4056000
8.4,19300.0,8.39,99800.0,8.38,61400.0,8.37,82800.0,8.36,125000.0,8.41,93200.0,8.42,143100.0,8.43,49100.0,8.44,33400.0,8.45,122800.0,4059000
8.4,19200.0,8.39,99800.0,8.38,61400.0,8.37,82800.0,8.36,125000.0,8.41,93200.0,8.42,143100.0,8.43,49100.0,8.44,33400.0,8.45,122800.0,4062000
8.4,17100.0,8.39,99800.0,8.38,61400.0,8.37,82800.0,8.36,125000.0,8.41,93200.0,8.42,143100.0,8.43,49100.0,8.44,33400.0,8.45,122800.0,4065000
8.4,200.0,8.39,99800.0,8.38,61400.0,8.37,82800.0,8.36,125000.0,8.41,90700.0,8.42,143100.0,8.43,49100.0,8.44,33400.0,8.45,123800.0,4068000
8.39,99800.0,8.38,61400.0,8.37,82800.0,8.36,125000.0,8.35,137000.0,8.4,6300.0,8.41,84400.0,8.42,142800.0,8.43,49100.0,8.44,33400.0,4071000
8.39,99800.0,8.38,61400.0,8.37,82800.0,8.36,125000.0,8.35,137000.0,8.4,13800.0,8.41,84400.0,8.42,142800.0,8.43,49100.0,8.44,33400.0,4074000
8.39,99800.0,8.38,61400.0,8.37,82800.0,8.36,125000.0,8.35,137000.0,8.4,17200.0,8.41,84400.0,8.42,141600.0,8.43,49100.0,8.44,33400.0,4077000
8.39,99800.0,8.38,61400.0,8.37,82800.0,8.36,125000.0,8.35,137000.0,8.4,17200.0,8.41,84400.0,8.42,141600.0,8.43,49100.0,8.44,33400.0,4080000
8.39,99800.0,8.38,61400.0,8.37,82800.0,8.36,125000.0,8.35,137000.0,8.4,16500.0,8.41,83400.0,8.42,141600.0,8.43,49100.0,8.44,33400.0,4083000
8.39,100800.0,8.38,61400.0,8.37,82800.0,8.36,125000.0,8.35,137000.0,8.4,16700.0,8.41,83400.0,8.42,141600.0,8.43,49100.0,8.44,33400.0,4089000
8.39,100800.0,8.38,61400.0,8.37,82800.0,8.36,125000.0,8.35,137000.0,8.4,18200.0,8.41,92200.0,8.42,141900.0,8.43,49100.0,8.44,33400.0,4092000
8.39,100000.0,8.38,61400.0,8.37,82800.0,8.36,125000.0,8.35,137000.0,8.4,18200.0,8.41,92600.0,8.42,141900.0,8.43,49100.0,8.44,33400.0,4095000
8.39,91700.0,8.38,59400.0,8.37,82800.0,8.36,125000.0,8.35,137000.0,8.4,18200.0,8.41,92600.0,8.42,141900.0,8.43,49100.0,8.44,33400.0,4098000
8.39,91700.0,8.38,59400.0,8.37,82800.0,8.36,125000.0,8.35,137000.0,8.4,18100.0,8.41,94600.0,8.42,141900.0,8.43,49100.0,8.44,33400.0,4101000
8.39,91600.0,8.38,59400.0,8.37,82800.0,8.36,125000.0,8.35,137000.0,8.4,17100.0,8.41,94600.0,8.42,141900.0,8.43,49100.0,8.44,33400.0,4104000
8.39,90900.0,8.38,59400.0,8.37,82800.0,8.36,125000.0,8.35,137000.0,8.4,47100.0,8.41,94600.0,8.42,141900.0,8.43,49100.0,8.44,33400.0,4107000
8.39,93000.0,8.38,59400.0,8.37,82800.0,8.36,125000.0,8.35,136000.0,8.4,46600.0,8.41,94600.0,8.42,141900.0,8.43,49100.0,8.44,33600.0,4110000
