BidPrice1,BidVolume1,BidPrice2,BidVolume2,BidPrice3,BidVolume3,BidPrice4,BidVolume4,BidPrice5,BidVolume5,AskPrice1,AskVolume1,AskPrice2,AskVolume2,AskPrice3,AskVolume3,AskPrice4,AskVolume4,AskPrice5,AskVolume5,timeMs
5.75,200.0,5.74,26600.0,5.73,65300.0,5.72,9300.0,5.71,22400.0,5.76,33700.0,5.78,27800.0,5.79,66300.0,5.8,30000.0,5.81,11200.0,996000
5.75,100.0,5.74,26600.0,5.73,65300.0,5.72,9300.0,5.71,22400.0,5.76,33700.0,5.78,27800.0,5.79,66300.0,5.8,30000.0,5.81,11200.0,999000
5.75,5300.0,5.74,26600.0,5.73,65300.0,5.72,9300.0,5.71,22400.0,5.76,33700.0,5.79,66300.0,5.8,30000.0,5.81,11200.0,5.82,17100.0,1002000
5.75,8300.0,5.74,26600.0,5.73,65300.0,5.72,9300.0,5.71,22400.0,5.76,33700.0,5.79,66300.0,5.8,30000.0,5.81,11200.0,5.82,17100.0,1005000
5.75,4100.0,5.74,26600.0,5.73,65300.0,5.72,9300.0,5.71,19100.0,5.76,33700.0,5.79,66300.0,5.8,30000.0,5.81,11200.0,5.82,17100.0,1008000
5.74,26600.0,5.73,65300.0,5.72,9300.0,5.71,19100.0,5.7,71700.0,5.75,23700.0,5.76,33700.0,5.79,66300.0,5.8,30000.0,5.81,11200.0,1011000
5.74,26600.0,5.73,65300.0,5.72,9300.0,5.71,19100.0,5.7,71700.0,5.75,29700.0,5.76,33700.0,5.79,66300.0,5.8,30000.0,5.81,11200.0,1014000
5.74,26600.0,5.73,65300.0,5.72,9300.0,5.71,19100.0,5.7,71700.0,5.75,29700.0,5.79,66300.0,5.8,30000.0,5.81,11200.0,5.82,17100.0,1017000
5.74,26600.0,5.73,65300.0,5.72,9300.0,5.71,19100.0,5.7,73700.0,5.75,29700.0,5.79,66300.0,5.8,30000.0,5.81,11200.0,5.82,17100.0,1020000
5.74,26800.0,5.73,65300.0,5.72,9300.0,5.71,19100.0,5.7,73700.0,5.75,29700.0,5.79,66300.0,5.8,30000.0,5.81,11200.0,5.82,17100.0,1026000
5.74,27400.0,5.73,65300.0,5.72,9300.0,5.71,19100.0,5.7,73700.0,5.75,6000.0,5.79,66300.0,5.8,35000.0,5.81,11200.0,5.82,17100.0,1029000
5.73,65300.0,5.72,9300.0,5.71,19100.0,5.7,73700.0,5.69,500.0,5.74,6200.0,5.75,6000.0,5.79,66300.0,5.8,35000.0,5.81,11200.0,1032000
5.73,65300.0,5.72,9300.0,5.71,19100.0,5.7,73700.0,5.69,500.0,5.74,26200.0,5.75,6000.0,5.79,66300.0,5.8,35000.0,5.81,11200.0,1038000
5.73,45500.0,5.72,9300.0,5.71,19100.0,5.7,73700.0,5.69,500.0,5.74,20700.0,5.75,6000.0,5.79,69300.0,5.8,35000.0,5.81,11200.0,1041000
5.73,45500.0,5.72,10100.0,5.71,19100.0,5.7,73700.0,5.69,500.0,5.74,20700.0,5.75,6000.0,5.79,69300.0,5.8,35000.0,5.81,11200.0,1044000
5.73,33500.0,5.72,10100.0,5.71,19100.0,5.7,73700.0,5.69,500.0,5.74,19200.0,5.75,6000.0,5.79,69300.0,5.8,35000.0,5.81,11200.0,1050000
5.73,33500.0,5.72,10100.0,5.71,19100.0,5.7,73700.0,5.69,500.0,5.74,19200.0,5.79,69300.0,5.8,35000.0,5.81,11200.0,5.82,17100.0,1053000
5.73,26500.0,5.72,10100.0,5.71,19100.0,5.7,73700.0,5.69,500.0,5.74,19200.0,5.78,3900.0,5.79,69300.0,5.8,35000.0,5.81,11200.0,1062000
5.73,26500.0,5.72,10100.0,5.71,20700.0,5.7,23700.0,5.69,500.0,5.78,3900.0,5.79,69300.0,5.8,35000.0,5.81,11200.0,5.82,17100.0,1065000
5.73,26500.0,5.72,13300.0,5.71,20700.0,5.7,23700.0,5.69,500.0,5.78,3900.0,5.79,69300.0,5.8,35000.0,5.81,11200.0,5.82,17100.0,1068000
5.73,26500.0,5.72,13300.0,5.71,21700.0,5.7,23700.0,5.69,500.0,5.78,3900.0,5.79,69300.0,5.8,35000.0,5.81,11200.0,5.82,17100.0,1071000
5.73,26800.0,5.72,13300.0,5.71,21700.0,5.7,23700.0,5.69,500.0,5.78,4000.0,5.79,69300.0,5.8,35000.0,5.81,11200.0,5.82,17100.0,1074000
5.73,28800.0,5.72,13300.0,5.71,21700.0,5.7,33700.0,5.69,500.0,5.78,4000.0,5.79,69300.0,5.8,35000.0,5.81,11200.0,5.82,17100.0,1077000
5.73,28800.0,5.72,13300.0,5.71,21700.0,5.7,31300.0,5.69,1500.0,5.78,4000.0,5.79,69300.0,5.8,35000.0,5.81,11200.0,5.82,17100.0,1080000
5.73,28800.0,5.72,13400.0,5.71,21900.0,5.7,31300.0,5.69,1500.0,5.77,5300.0,5.78,7300.0,5.79,69300.0,5.8,35000.0,5.81,11200.0,1083000
5.74,2700.0,5.73,30800.0,5.72,15400.0,5.71,21900.0,5.7,31300.0,5.77,5300.0,5.78,30400.0,5.79,69300.0,5.8,35000.0,5.81,11200.0,1086000
5.75,700.0,5.74,2700.0,5.73,30800.0,5.72,15400.0,5.71,21900.0,5.77,5300.0,5.78,30400.0,5.79,69300.0,5.8,35000.0,5.81,11200.0,1089000
5.75,700.0,5.74,3500.0,5.73,30800.0,5.72,15400.0,5.71,21900.0,5.77,5300.0,5.78,30400.0,5.79,69300.0,5.8,45000.0,5.81,11200.0,1092000
5.75,700.0,5.74,6500.0,5.73,31300.0,5.72,15400.0,5.71,21900.0,5.77,5300.0,5.78,30400.0,5.79,69300.0,5.8,45000.0,5.81,11200.0,1095000
5.75,700.0,5.74,7300.0,5.73,31300.0,5.72,15400.0,5.71,21900.0,5.77,8200.0,5.78,30400.0,5.79,69300.0,5.8,45000.0,5.81,11200.0,1098000
5.75,700.0,5.74,7300.0,5.73,31300.0,5.72,15400.0,5.71,21900.0,5.77,8000.0,5.78,30400.0,5.79,69300.0,5.8,45000.0,5.81,11200.0,1101000
5.75,700.0,5.74,7300.0,5.73,31300.0,5.72,15400.0,5.71,19800.0,5.77,8000.0,5.78,30400.0,5.79,69300.0,5.8,45000.0,5.81,11200.0,1104000
5.75,700.0,5.74,7300.0,5.73,31300.0,5.72,17400.0,5.71,19800.0,5.77,8000.0,5.78,30400.0,5.79,69300.0,5.8,45000.0,5.81,11200.0,1107000
5.74,8300.0,5.73,31300.0,5.72,17400.0,5.71,19800.0,5.7,31300.0,5.75,3300.0,5.77,8000.0,5.78,30400.0,5.79,69300.0,5.8,45000.0,1110000
5.74,8300.0,5.73,31300.0,5.72,17400.0,5.71,19800.0,5.7,26000.0,5.75,3300.0,5.77,8000.0,5.78,30400.0,5.79,69300.0,5.8,45000.0,1113000
5.75,1700.0,5.74,8300.0,5.73,33700.0,5.72,17400.0,5.71,19800.0,5.77,8000.0,5.78,30400.0,5.79,69300.0,5.8,45000.0,5.81,11200.0,1116000
5.75,1700.0,5.74,9200.0,5.73,33700.0,5.72,17400.0,5.71,19800.0,5.77,8000.0,5.78,30400.0,5.79,69300.0,5.8,45000.0,5.81,11200.0,1119000
5.75,1700.0,5.74,9200.0,5.73,33700.0,5.72,18500.0,5.71,19800.0,5.77,8000.0,5.78,30400.0,5.79,69300.0,5.8,45000.0,5.81,11200.0,1122000
5.75,1700.0,5.74,9200.0,5.73,39300.0,5.72,18500.0,5.71,19800.0,5.77,8000.0,5.78,30400.0,5.79,69300.0,5.8,50000.0,5.81,11200.0,1125000
5.75,1700.0,5.74,9200.0,5.73,39300.0,5.72,18500.0,5.71,19800.0,5.77,8000.0,5.78,30400.0,5.79,69300.0,5.8,55000.0,5.81,11200.0,1128000
5.75,2200.0,5.74,9200.0,5.73,39300.0,5.72,19000.0,5.71,19800.0,5.77,8000.0,5.78,30400.0,5.79,69300.0,5.8,55000.0,5.81,11200.0,1131000
5.75,2200.0,5.74,9200.0,5.73,39300.0,5.72,20000.0,5.71,19800.0,5.77,8000.0,5.78,30400.0,5.79,69300.0,5.8,55000.0,5.81,11200.0,1134000
5.75,2200.0,5.74,8200.0,5.73,39300.0,5.72,20000.0,5.71,19800.0,5.77,8000.0,5.78,30400.0,5.79,69300.0,5.8,55000.0,5.81,11200.0,1137000
5.75,2200.0,5.74,13400.0,5.73,39300.0,5.72,20000.0,5.71,19800.0,5.77,8000.0,5.78,30400.0,5.79,69300.0,5.8,55000.0,5.81,11200.0,1140000
5.75,2200.0,5.74,13400.0,5.73,39300.0,5.72,20000.0,5.71,19800.0,5.77,13000.0,5.78,27100.0,5.79,69300.0,5.8,55000.0,5.81,11200.0,1146000
5.75,2300.0,5.74,13400.0,5.73,39300.0,5.72,24800.0,5.71,19800.0,5.77,13000.0,5.78,27100.0,5.79,69300.0,5.8,55000.0,5.81,11200.0,1149000
5.75,2300.0,5.74,13400.0,5.73,39300.0,5.72,23700.0,5.71,19800.0,5.77,13000.0,5.78,27100.0,5.79,69300.0,5.8,55000.0,5.81,11200.0,1152000
5.75,2300.0,5.74,11700.0,5.73,39300.0,5.72,23700.0,5.71,19800.0,5.77,13000.0,5.78,27100.0,5.79,69300.0,5.8,55000.0,5.81,11200.0,1155000
5.75,2300.0,5.74,11700.0,5.73,39300.0,5.72,23700.0,5.71,19800.0,5.77,13000.0,5.78,27100.0,5.79,69300.0,5.8,55000.0,5.81,11200.0,1158000
5.75,5300.0,5.74,11700.0,5.73,39300.0,5.72,23700.0,5.71,19800.0,5.77,13000.0,5.78,27100.0,5.79,69300.0,5.8,55000.0,5.81,11200.0,1161000
5.75,5300.0,5.74,11700.0,5.73,41300.0,5.72,23700.0,5.71,19800.0,5.77,13000.0,5.78,27100.0,5.79,69300.0,5.8,55000.0,5.81,11200.0,1170000
5.75,7000.0,5.74,11700.0,5.73,41300.0,5.72,23700.0,5.71,19800.0,5.77,13000.0,5.78,27100.0,5.79,69300.0,5.8,55000.0,5.81,11200.0,1173000
5.75,7000.0,5.74,11700.0,5.73,41300.0,5.72,23700.0,5.71,19800.0,5.77,13000.0,5.78,27100.0,5.79,69300.0,5.8,55000.0,5.81,11200.0,1176000
5.75,11600.0,5.74,11700.0,5.73,41000.0,5.72,23700.0,5.71,19800.0,5.77,13000.0,5.78,27100.0,5.79,69300.0,5.8,55000.0,5.81,11200.0,1179000
5.75,12700.0,5.74,11700.0,5.73,41000.0,5.72,23700.0,5.71,19800.0,5.77,13000.0,5.78,27100.0,5.79,69300.0,5.8,55000.0,5.81,11200.0,1182000
5.75,12700.0,5.74,8800.0,5.73,41000.0,5.72,23700.0,5.71,19800.0,5.77,33000.0,5.78,27100.0,5.79,69300.0,5.8,55000.0,5.81,11200.0,1188000
5.75,12700.0,5.74,8800.0,5.73,41000.0,5.72,23700.0,5.71,19800.0,5.77,33000.0,5.78,27100.0,5.79,69300.0,5.8,55000.0,5.81,11200.0,1191000
5.75,12700.0,5.74,8800.0,5.73,41000.0,5.72,30900.0,5.71,19800.0,5.77,33000.0,5.78,27100.0,5.79,69300.0,5.8,55000.0,5.81,11200.0,1200000
5.75,12700.0,5.74,8800.0,5.73,42000.0,5.72,30900.0,5.71,19800.0,5.77,33000.0,5.78,27100.0,5.79,69300.0,5.8,55000.0,5.81,11200.0,1209000
5.75,12700.0,5.74,8800.0,5.73,42000.0,5.72,30900.0,5.71,19800.0,5.77,33000.0,5.78,27100.0,5.79,69300.0,5.8,55000.0,5.81,11200.0,1215000
5.75,9000.0,5.74,8800.0,5.73,42000.0,5.72,30900.0,5.71,19800.0,5.77,33000.0,5.78,27100.0,5.79,69300.0,5.8,55000.0,5.81,11200.0,1218000
5.75,9000.0,5.74,8800.0,5.73,42000.0,5.72,30900.0,5.71,19600.0,5.77,33000.0,5.78,27100.0,5.79,69300.0,5.8,55000.0,5.81,11200.0,1221000
5.73,42000.0,5.72,30900.0,5.71,19800.0,5.7,148200.0,5.69,41500.0,5.74,12200.0,5.77,33000.0,5.78,27100.0,5.79,69300.0,5.8,55000.0,1239000
5.73,42000.0,5.72,30900.0,5.71,19900.0,5.7,148200.0,5.69,41500.0,5.74,12200.0,5.77,33000.0,5.78,27100.0,5.79,69300.0,5.8,55000.0,1248000
5.73,42000.0,5.72,30900.0,5.71,21900.0,5.7,150000.0,5.69,41500.0,5.77,33000.0,5.78,27100.0,5.79,69300.0,5.8,55000.0,5.81,11200.0,1254000
5.74,5000.0,5.73,42000.0,5.72,30900.0,5.71,21900.0,5.7,60600.0,5.77,33000.0,5.78,27100.0,5.79,69300.0,5.8,55000.0,5.81,11200.0,1257000
5.73,42000.0,5.72,30900.0,5.71,21900.0,5.7,60600.0,5.69,41500.0,5.77,33000.0,5.78,27100.0,5.79,69300.0,5.8,55000.0,5.81,11200.0,1260000
5.75,800.0,5.74,500.0,5.73,34200.0,5.72,30900.0,5.71,21900.0,5.77,33000.0,5.78,27100.0,5.79,69300.0,5.8,55000.0,5.81,11200.0,1266000
5.73,33300.0,5.72,30900.0,5.71,21900.0,5.7,90600.0,5.69,41500.0,5.77,33000.0,5.78,27100.0,5.79,69300.0,5.8,55000.0,5.81,11200.0,1272000
5.73,33300.0,5.72,30900.0,5.71,21900.0,5.7,90600.0,5.69,41500.0,5.76,2900.0,5.77,33000.0,5.78,27100.0,5.79,69300.0,5.8,55000.0,1275000
5.73,33200.0,5.72,30900.0,5.71,21900.0,5.7,90600.0,5.69,41500.0,5.76,2900.0,5.77,33000.0,5.78,27100.0,5.79,69300.0,5.8,55000.0,1278000
5.73,33600.0,5.72,30900.0,5.71,21900.0,5.7,90600.0,5.69,41500.0,5.76,2900.0,5.77,33000.0,5.78,27100.0,5.79,69300.0,5.8,55000.0,1284000
5.73,29400.0,5.72,30900.0,5.71,21900.0,5.7,90600.0,5.69,41500.0,5.76,2900.0,5.77,33000.0,5.78,27100.0,5.79,69300.0,5.8,55000.0,1290000
5.73,29200.0,5.72,35900.0,5.71,21900.0,5.7,90600.0,5.69,41500.0,5.76,2900.0,5.77,33000.0,5.78,27100.0,5.79,69300.0,5.8,55000.0,1293000
5.73,30200.0,5.72,35900.0,5.71,22400.0,5.7,90600.0,5.69,41500.0,5.76,2900.0,5.77,33000.0,5.78,27100.0,5.79,69300.0,5.8,55000.0,1296000
5.73,30200.0,5.72,35900.0,5.71,23500.0,5.7,90600.0,5.69,41500.0,5.76,2900.0,5.77,33000.0,5.78,27100.0,5.79,69300.0,5.8,60200.0,1299000
5.73,32200.0,5.72,35900.0,5.71,23500.0,5.7,88600.0,5.69,41500.0,5.76,2900.0,5.77,33000.0,5.78,27100.0,5.79,69300.0,5.8,60200.0,1302000
5.73,27200.0,5.72,35900.0,5.71,23500.0,5.7,88800.0,5.69,41500.0,5.76,2900.0,5.77,33000.0,5.78,27100.0,5.79,69300.0,5.8,60200.0,1314000
5.73,27200.0,5.72,35900.0,5.71,22400.0,5.7,88800.0,5.69,41500.0,5.76,10000.0,5.77,33000.0,5.78,27100.0,5.79,69300.0,5.8,60200.0,1317000
5.73,27200.0,5.72,35900.0,5.71,22400.0,5.7,88800.0,5.69,41500.0,5.76,10000.0,5.77,33000.0,5.78,27100.0,5.79,69300.0,5.8,60200.0,1320000
5.73,28200.0,5.72,35900.0,5.71,22400.0,5.7,88800.0,5.69,41500.0,5.76,10000.0,5.77,33000.0,5.78,27100.0,5.79,69300.0,5.8,60200.0,1323000
5.74,100.0,5.73,28200.0,5.72,35900.0,5.71,22400.0,5.7,88800.0,5.76,10000.0,5.77,33000.0,5.78,27100.0,5.79,69300.0,5.8,60200.0,1326000
5.74,100.0,5.73,28200.0,5.72,35900.0,5.71,22400.0,5.7,90800.0,5.76,10000.0,5.77,33000.0,5.78,27100.0,5.79,69300.0,5.8,60200.0,1329000
5.74,100.0,5.73,28200.0,5.72,35900.0,5.71,22400.0,5.7,90800.0,5.76,10000.0,5.77,33000.0,5.78,27100.0,5.79,69300.0,5.8,60200.0,1332000
5.73,28200.0,5.72,35900.0,5.71,22400.0,5.7,90800.0,5.69,41500.0,5.74,4900.0,5.76,10000.0,5.77,33000.0,5.78,27100.0,5.79,69300.0,1338000
5.73,28200.0,5.72,35900.0,5.71,22400.0,5.7,90800.0,5.69,41500.0,5.74,3900.0,5.76,10000.0,5.77,33000.0,5.78,27100.0,5.79,69300.0,1341000
5.73,28200.0,5.72,35900.0,5.71,22400.0,5.7,90800.0,5.69,41500.0,5.74,3900.0,5.76,10000.0,5.77,33000.0,5.78,27100.0,5.79,69300.0,1350000
5.73,28200.0,5.72,35900.0,5.71,22400.0,5.7,90800.0,5.69,61500.0,5.74,1900.0,5.76,10000.0,5.77,33000.0,5.78,27100.0,5.79,69300.0,1356000
5.73,28200.0,5.72,35900.0,5.71,22400.0,5.7,90800.0,5.69,61500.0,5.74,1900.0,5.76,10000.0,5.77,33000.0,5.78,27100.0,5.79,69300.0,1359000
5.73,28200.0,5.72,35900.0,5.71,222400.0,5.7,90800.0,5.69,61500.0,5.74,1900.0,5.76,10000.0,5.77,33000.0,5.78,27100.0,5.79,69300.0,1362000
5.73,38200.0,5.72,35900.0,5.71,222400.0,5.7,90800.0,5.69,61500.0,5.74,900.0,5.76,10000.0,5.77,33000.0,5.78,27100.0,5.79,69300.0,1365000
5.73,38200.0,5.72,38300.0,5.71,222400.0,5.7,90800.0,5.69,61500.0,5.74,900.0,5.76,10000.0,5.77,33000.0,5.78,27100.0,5.79,69300.0,1371000
5.73,41200.0,5.72,38300.0,5.71,222400.0,5.7,90800.0,5.69,61500.0,5.74,900.0,5.76,10000.0,5.77,33000.0,5.78,27100.0,5.79,69300.0,1377000
5.73,61000.0,5.72,38300.0,5.71,222400.0,5.7,90800.0,5.69,61500.0,5.74,900.0,5.76,10000.0,5.77,33000.0,5.78,27100.0,5.79,69300.0,1383000
5.73,59300.0,5.72,38300.0,5.71,222400.0,5.7,92600.0,5.69,61500.0,5.74,900.0,5.76,10000.0,5.77,33000.0,5.78,27100.0,5.79,69300.0,1386000
5.73,39500.0,5.72,38300.0,5.71,222400.0,5.7,92600.0,5.69,61500.0,5.74,900.0,5.76,10000.0,5.77,33000.0,5.78,27100.0,5.79,69300.0,1389000
5.73,36600.0,5.72,38300.0,5.71,222400.0,5.7,92600.0,5.69,61500.0,5.74,900.0,5.76,10000.0,5.77,33000.0,5.78,27100.0,5.79,69300.0,1407000
5.73,36600.0,5.72,38300.0,5.71,242300.0,5.7,92600.0,5.69,61500.0,5.74,900.0,5.76,10000.0,5.77,33000.0,5.78,27100.0,5.79,69300.0,1410000
5.73,36600.0,5.72,41500.0,5.71,242300.0,5.7,92600.0,5.69,61500.0,5.74,900.0,5.76,10000.0,5.77,33000.0,5.78,27100.0,5.79,69300.0,1413000
5.73,41600.0,5.72,41500.0,5.71,242300.0,5.7,92600.0,5.69,61500.0,5.74,900.0,5.76,10000.0,5.77,33000.0,5.78,27100.0,5.79,69300.0,1416000
5.73,40600.0,5.72,41500.0,5.71,242300.0,5.7,92600.0,5.69,61500.0,5.74,900.0,5.76,10000.0,5.77,33000.0,5.78,27100.0,5.79,69300.0,1425000
5.73,40600.0,5.72,41600.0,5.71,242300.0,5.7,93100.0,5.69,61500.0,5.74,1400.0,5.76,10000.0,5.77,33000.0,5.78,27100.0,5.79,69300.0,1428000
5.73,40600.0,5.72,41600.0,5.71,242300.0,5.7,93100.0,5.69,61500.0,5.74,1400.0,5.76,10000.0,5.77,33000.0,5.78,27100.0,5.79,69300.0,1431000
5.73,39000.0,5.72,41600.0,5.71,242300.0,5.7,93100.0,5.69,61500.0,5.74,1400.0,5.76,10000.0,5.77,33000.0,5.78,27100.0,5.79,69300.0,1440000
5.74,8600.0,5.73,39000.0,5.72,44200.0,5.71,242300.0,5.7,93100.0,5.76,10000.0,5.77,33000.0,5.78,27100.0,5.79,69300.0,5.8,60200.0,1443000
5.74,8700.0,5.73,39000.0,5.72,44200.0,5.71,242300.0,5.7,93100.0,5.76,10000.0,5.77,33000.0,5.78,27100.0,5.79,69300.0,5.8,60200.0,1449000
5.74,8700.0,5.73,39000.0,5.72,44300.0,5.71,242300.0,5.7,93100.0,5.76,10000.0,5.77,33000.0,5.78,27100.0,5.79,69300.0,5.8,60200.0,1455000
5.74,12100.0,5.73,39000.0,5.72,41900.0,5.71,242300.0,5.7,93100.0,5.75,5000.0,5.76,7100.0,5.77,33000.0,5.78,27100.0,5.79,69300.0,1458000
5.74,12100.0,5.73,39000.0,5.72,41900.0,5.71,242300.0,5.7,92900.0,5.75,5000.0,5.76,7100.0,5.77,33000.0,5.78,27100.0,5.79,69300.0,1461000
5.74,12100.0,5.73,39000.0,5.72,41900.0,5.71,240700.0,5.7,92900.0,5.75,5000.0,5.76,7100.0,5.77,33000.0,5.78,27100.0,5.79,69300.0,1464000
5.74,12100.0,5.73,39000.0,5.72,42900.0,5.71,240700.0,5.7,92900.0,5.75,5000.0,5.76,7100.0,5.77,33000.0,5.78,27100.0,5.79,69300.0,1467000
5.74,10800.0,5.73,39000.0,5.72,42900.0,5.71,240700.0,5.7,92900.0,5.75,5000.0,5.76,7100.0,5.77,33000.0,5.78,27100.0,5.79,69300.0,1470000
5.74,10800.0,5.73,39000.0,5.72,42900.0,5.71,240900.0,5.7,92900.0,5.75,5000.0,5.76,7100.0,5.77,33000.0,5.78,27100.0,5.79,69300.0,1473000
5.74,10800.0,5.73,40600.0,5.72,42900.0,5.71,240900.0,5.7,92900.0,5.75,5000.0,5.76,7100.0,5.77,33000.0,5.78,27100.0,5.79,69300.0,1476000
5.74,10800.0,5.73,40600.0,5.72,42900.0,5.71,250900.0,5.7,92900.0,5.75,5000.0,5.76,7100.0,5.77,33000.0,5.78,27100.0,5.79,69300.0,1482000
5.74,10800.0,5.73,40600.0,5.72,42900.0,5.71,250900.0,5.7,92900.0,5.75,5000.0,5.76,38300.0,5.77,33000.0,5.78,27100.0,5.79,69300.0,1497000
5.74,10800.0,5.73,40600.0,5.72,42900.0,5.71,250900.0,5.7,92900.0,5.75,5000.0,5.76,40300.0,5.77,33000.0,5.78,27100.0,5.79,69300.0,1500000
5.74,10800.0,5.73,43000.0,5.72,42900.0,5.71,250900.0,5.7,92900.0,5.75,6700.0,5.76,40300.0,5.77,33000.0,5.78,27100.0,5.79,69300.0,1503000
5.74,800.0,5.73,43000.0,5.72,42900.0,5.71,250900.0,5.7,92900.0,5.75,6700.0,5.76,40300.0,5.77,33000.0,5.78,27100.0,5.79,69300.0,1524000
5.74,800.0,5.73,43000.0,5.72,42900.0,5.71,250900.0,5.7,92900.0,5.75,37900.0,5.76,40300.0,5.77,33000.0,5.78,27100.0,5.79,69300.0,1527000
5.73,43000.0,5.72,44900.0,5.71,250900.0,5.7,92900.0,5.69,61500.0,5.74,3400.0,5.75,37900.0,5.76,40300.0,5.77,33000.0,5.78,27100.0,1539000
5.74,25100.0,5.73,43000.0,5.72,44900.0,5.71,250900.0,5.7,92900.0,5.75,37900.0,5.76,40300.0,5.77,33000.0,5.78,27100.0,5.79,69300.0,1542000
5.74,25100.0,5.73,43000.0,5.72,44900.0,5.71,250900.0,5.7,93400.0,5.75,37900.0,5.76,40300.0,5.77,33000.0,5.78,27100.0,5.79,69300.0,1548000
5.74,25100.0,5.73,43000.0,5.72,44900.0,5.71,250900.0,5.7,93400.0,5.75,37900.0,5.76,9100.0,5.77,33000.0,5.78,27100.0,5.79,69300.0,1551000
5.74,25100.0,5.73,43000.0,5.72,44900.0,5.71,250900.0,5.7,93400.0,5.75,37900.0,5.76,9100.0,5.77,33000.0,5.78,27100.0,5.79,69300.0,1554000
5.74,25100.0,5.73,43000.0,5.72,44900.0,5.71,250900.0,5.7,93400.0,5.75,37900.0,5.76,9100.0,5.77,33000.0,5.78,27100.0,5.79,69300.0,1557000
