BidPrice1,BidVolume1,BidPrice2,BidVolume2,BidPrice3,BidVolume3,BidPrice4,BidVolume4,BidPrice5,BidVolume5,AskPrice1,AskVolume1,AskPrice2,AskVolume2,AskPrice3,AskVolume3,AskPrice4,AskVolume4,AskPrice5,AskVolume5,timeMs
3.78,1900.0,3.77,4500.0,3.76,2000.0,3.75,6800.0,3.74,6000.0,3.8,8500.0,3.81,9500.0,3.82,1000.0,3.83,1000.0,3.84,10800.0,1134000
3.78,5800.0,3.77,5400.0,3.76,2000.0,3.75,6800.0,3.74,6000.0,3.8,8500.0,3.81,9500.0,3.82,1000.0,3.83,1000.0,3.84,10800.0,1137000
3.78,5800.0,3.77,5400.0,3.76,2000.0,3.75,6800.0,3.74,6000.0,3.8,42500.0,3.81,9500.0,3.82,1000.0,3.83,1000.0,3.84,10800.0,1146000
3.78,2000.0,3.77,5400.0,3.76,2000.0,3.75,6800.0,3.74,6000.0,3.8,42500.0,3.81,9500.0,3.82,1000.0,3.83,1000.0,3.84,10800.0,1149000
3.77,8800.0,3.76,2000.0,3.75,6800.0,3.74,6000.0,3.73,12200.0,3.78,1700.0,3.8,42500.0,3.81,9500.0,3.82,1000.0,3.83,1000.0,1152000
3.77,8800.0,3.76,2000.0,3.75,6800.0,3.74,6400.0,3.73,12200.0,3.78,1700.0,3.8,42500.0,3.81,9500.0,3.82,1000.0,3.83,1000.0,1185000
3.77,8800.0,3.75,6800.0,3.74,6400.0,3.73,12200.0,3.72,2500.0,3.78,1700.0,3.8,42500.0,3.81,9500.0,3.82,1000.0,3.83,1000.0,1188000
3.77,8800.0,3.75,8800.0,3.74,6400.0,3.73,12200.0,3.72,2500.0,3.78,1700.0,3.8,42500.0,3.81,9500.0,3.82,1000.0,3.83,1000.0,1200000
3.77,8800.0,3.75,8800.0,3.74,6400.0,3.73,12200.0,3.72,2500.0,3.8,42500.0,3.81,9500.0,3.82,1000.0,3.83,1000.0,3.84,10800.0,1206000
3.77,8800.0,3.75,8800.0,3.74,15100.0,3.73,12200.0,3.72,2500.0,3.8,42500.0,3.81,9500.0,3.82,1000.0,3.83,1000.0,3.84,10800.0,1209000
3.78,500.0,3.77,8300.0,3.75,8800.0,3.74,15100.0,3.73,12200.0,3.8,42500.0,3.81,9500.0,3.82,1000.0,3.83,1000.0,3.84,10800.0,1212000
3.78,500.0,3.77,8300.0,3.75,7800.0,3.74,15100.0,3.73,12200.0,3.8,42500.0,3.81,9500.0,3.82,1000.0,3.83,1000.0,3.84,10800.0,1215000
3.78,500.0,3.77,8300.0,3.75,7800.0,3.74,15100.0,3.73,12200.0,3.8,42500.0,3.81,9500.0,3.82,1000.0,3.83,1000.0,3.84,10800.0,1227000
3.78,500.0,3.77,8300.0,3.75,7800.0,3.74,15100.0,3.73,12200.0,3.8,42500.0,3.81,9500.0,3.82,1000.0,3.83,1000.0,3.84,10800.0,1233000
3.78,1200.0,3.77,8300.0,3.75,7800.0,3.74,15100.0,3.73,12200.0,3.8,42500.0,3.81,9500.0,3.82,1000.0,3.83,1000.0,3.84,10800.0,1254000
3.78,2200.0,3.77,8300.0,3.75,7800.0,3.74,15100.0,3.73,12200.0,3.8,42500.0,3.81,9500.0,3.82,1000.0,3.83,1000.0,3.84,10800.0,1287000
3.78,2200.0,3.77,8300.0,3.75,7800.0,3.74,15100.0,3.73,12200.0,3.8,42500.0,3.81,9500.0,3.82,1000.0,3.83,1000.0,3.84,10800.0,1290000
3.78,2200.0,3.77,8300.0,3.75,7800.0,3.74,15100.0,3.73,12200.0,3.8,42500.0,3.81,9500.0,3.82,1000.0,3.83,1000.0,3.84,10800.0,1296000
3.78,5200.0,3.77,8300.0,3.75,7800.0,3.74,15100.0,3.73,12200.0,3.8,42500.0,3.81,9500.0,3.82,1000.0,3.83,1000.0,3.84,10800.0,1305000
3.78,4200.0,3.77,8300.0,3.75,7800.0,3.74,15100.0,3.73,12200.0,3.8,42500.0,3.81,9500.0,3.82,1000.0,3.83,1000.0,3.84,10800.0,1308000
3.78,4200.0,3.77,8300.0,3.75,8900.0,3.74,15100.0,3.73,12200.0,3.8,42500.0,3.81,9500.0,3.82,1000.0,3.83,1000.0,3.84,10800.0,1311000
3.78,4700.0,3.77,8300.0,3.75,8900.0,3.74,15100.0,3.73,12200.0,3.8,42500.0,3.81,9500.0,3.82,1000.0,3.83,1000.0,3.84,10800.0,1317000
3.78,4400.0,3.77,8300.0,3.75,8900.0,3.74,15100.0,3.73,12200.0,3.8,42500.0,3.81,9500.0,3.82,1000.0,3.83,1000.0,3.84,10800.0,1320000
3.77,8300.0,3.75,8900.0,3.74,15100.0,3.73,12200.0,3.72,2500.0,3.78,6100.0,3.8,42500.0,3.81,9500.0,3.82,1000.0,3.83,1000.0,1329000
3.77,9300.0,3.75,8900.0,3.74,15100.0,3.73,12200.0,3.72,2500.0,3.78,6100.0,3.8,42500.0,3.81,9500.0,3.82,1000.0,3.83,1000.0,1335000
3.77,9300.0,3.75,8900.0,3.74,15100.0,3.73,12200.0,3.72,2500.0,3.78,6000.0,3.8,42500.0,3.81,9500.0,3.82,1000.0,3.83,1000.0,1341000
3.77,9300.0,3.75,8900.0,3.74,15100.0,3.73,12200.0,3.72,1900.0,3.78,6000.0,3.8,42500.0,3.81,9500.0,3.82,1000.0,3.83,36000.0,1347000
3.77,10300.0,3.75,8900.0,3.74,15100.0,3.73,12200.0,3.72,1900.0,3.78,6000.0,3.8,42500.0,3.81,9500.0,3.82,1000.0,3.83,36000.0,1350000
3.77,10300.0,3.76,2000.0,3.75,8900.0,3.74,15100.0,3.73,12200.0,3.78,3000.0,3.8,42500.0,3.81,9500.0,3.82,1000.0,3.83,36000.0,1353000
3.77,10300.0,3.76,2600.0,3.75,8900.0,3.74,15100.0,3.73,12200.0,3.78,3000.0,3.8,42500.0,3.81,9500.0,3.82,1000.0,3.83,36000.0,1374000
3.77,10300.0,3.76,2600.0,3.75,8900.0,3.74,6400.0,3.73,12200.0,3.78,3000.0,3.8,42500.0,3.81,9500.0,3.82,1000.0,3.83,36000.0,1383000
3.77,9800.0,3.76,2600.0,3.75,8900.0,3.74,6400.0,3.73,12200.0,3.78,5200.0,3.8,42500.0,3.81,9500.0,3.82,1000.0,3.83,36000.0,1386000
3.77,28900.0,3.76,2600.0,3.75,8900.0,3.74,6400.0,3.73,12200.0,3.78,5000.0,3.8,42500.0,3.81,9500.0,3.82,1000.0,3.83,36000.0,1389000
3.77,28900.0,3.76,11200.0,3.75,8900.0,3.74,6400.0,3.73,12200.0,3.78,5000.0,3.8,42500.0,3.81,9500.0,3.82,1000.0,3.83,36000.0,1398000
3.77,28900.0,3.76,11200.0,3.75,8900.0,3.74,6400.0,3.73,12200.0,3.78,3500.0,3.8,42500.0,3.81,9500.0,3.82,1000.0,3.83,36000.0,1404000
3.77,28400.0,3.76,11200.0,3.75,8900.0,3.74,6400.0,3.73,12200.0,3.78,3400.0,3.8,42500.0,3.81,9500.0,3.82,1000.0,3.83,36000.0,1407000
3.77,28400.0,3.76,11200.0,3.75,8900.0,3.74,6400.0,3.73,12200.0,3.78,2800.0,3.8,42500.0,3.81,9500.0,3.82,1000.0,3.83,36000.0,1419000
3.77,28400.0,3.76,11200.0,3.75,8900.0,3.74,6400.0,3.73,12200.0,3.78,2800.0,3.8,42500.0,3.81,9500.0,3.82,1000.0,3.83,36000.0,1437000
3.78,42300.0,3.77,27400.0,3.76,11200.0,3.75,8900.0,3.74,6400.0,3.8,42500.0,3.81,9500.0,3.82,1000.0,3.83,36000.0,3.84,10800.0,1440000
3.78,42300.0,3.77,27400.0,3.76,11200.0,3.75,8900.0,3.74,6800.0,3.8,42500.0,3.81,9500.0,3.82,1000.0,3.83,36000.0,3.84,10800.0,1443000
3.78,43400.0,3.77,27400.0,3.76,11200.0,3.75,8900.0,3.74,6800.0,3.8,42500.0,3.81,9500.0,3.82,1000.0,3.83,36000.0,3.84,10800.0,1446000
3.79,8900.0,3.78,42500.0,3.77,27400.0,3.76,11200.0,3.75,8900.0,3.8,42500.0,3.81,9500.0,3.82,1000.0,3.83,36000.0,3.84,10800.0,1458000
3.79,8900.0,3.78,35200.0,3.77,27400.0,3.76,11200.0,3.75,8900.0,3.8,42500.0,3.81,9500.0,3.82,1000.0,3.83,36000.0,3.84,10800.0,1464000
3.79,5300.0,3.78,34900.0,3.77,27400.0,3.76,11200.0,3.75,8900.0,3.8,42500.0,3.81,9500.0,3.82,1000.0,3.83,36000.0,3.84,10800.0,1473000
3.79,5300.0,3.78,34900.0,3.77,27400.0,3.76,11200.0,3.75,8900.0,3.8,42500.0,3.81,9500.0,3.82,1000.0,3.83,36000.0,3.84,10800.0,1485000
3.79,3400.0,3.78,36600.0,3.77,27400.0,3.76,11200.0,3.75,8900.0,3.81,9500.0,3.82,1000.0,3.83,36000.0,3.84,10800.0,3.85,15700.0,1533000
3.8,1500.0,3.79,3400.0,3.78,36600.0,3.77,27400.0,3.76,11200.0,3.81,9500.0,3.82,1000.0,3.83,36000.0,3.84,10800.0,3.85,15700.0,1542000
3.8,2000.0,3.79,3400.0,3.78,36600.0,3.77,27400.0,3.76,11200.0,3.81,9500.0,3.82,1000.0,3.83,36000.0,3.84,10800.0,3.85,15700.0,1545000
3.8,1000.0,3.79,3400.0,3.78,36600.0,3.77,26500.0,3.76,11200.0,3.81,9500.0,3.82,1000.0,3.83,36000.0,3.84,10800.0,3.85,15700.0,1557000
3.8,1000.0,3.79,3400.0,3.78,36600.0,3.77,27500.0,3.76,11200.0,3.81,9500.0,3.82,1000.0,3.83,36000.0,3.84,10800.0,3.85,15700.0,1560000
3.8,1000.0,3.79,3400.0,3.78,36600.0,3.77,27500.0,3.76,11200.0,3.81,9500.0,3.82,1000.0,3.83,36000.0,3.84,10800.0,3.85,15700.0,1563000
3.79,3400.0,3.78,36600.0,3.77,27500.0,3.76,11200.0,3.75,3900.0,3.8,3400.0,3.81,9500.0,3.82,1000.0,3.83,36000.0,3.84,7300.0,1566000
3.79,3400.0,3.78,36600.0,3.77,27500.0,3.76,11200.0,3.75,3900.0,3.8,1200.0,3.81,9500.0,3.82,1000.0,3.83,36000.0,3.84,7300.0,1569000
3.79,3400.0,3.78,36600.0,3.77,27500.0,3.76,11200.0,3.75,3900.0,3.8,1200.0,3.81,9500.0,3.82,1000.0,3.83,36000.0,3.84,7300.0,1578000
3.79,6000.0,3.78,36600.0,3.77,27500.0,3.76,11200.0,3.75,3900.0,3.8,1200.0,3.81,9500.0,3.82,1000.0,3.83,36000.0,3.84,7300.0,1584000
3.79,6000.0,3.78,36600.0,3.77,27500.0,3.76,11200.0,3.75,3900.0,3.8,1600.0,3.81,9500.0,3.82,1000.0,3.83,36000.0,3.84,7300.0,1596000
3.79,6000.0,3.78,36600.0,3.77,27500.0,3.76,11200.0,3.75,3900.0,3.8,1600.0,3.81,9500.0,3.82,5200.0,3.83,36000.0,3.84,7300.0,1620000
3.8,10400.0,3.79,6000.0,3.78,36600.0,3.77,27500.0,3.76,11200.0,3.81,9500.0,3.82,5200.0,3.83,36000.0,3.84,7300.0,3.85,15700.0,1623000
3.8,6800.0,3.79,6000.0,3.78,36600.0,3.77,27500.0,3.76,11200.0,3.81,9500.0,3.82,5200.0,3.83,1000.0,3.84,7300.0,3.85,15700.0,1650000
3.8,6800.0,3.79,9700.0,3.78,36600.0,3.77,27500.0,3.76,11200.0,3.81,9500.0,3.82,5200.0,3.83,1000.0,3.84,7300.0,3.85,15700.0,1653000
3.79,9700.0,3.78,36600.0,3.77,27500.0,3.76,11200.0,3.75,3900.0,3.81,9500.0,3.82,5200.0,3.83,1000.0,3.84,7300.0,3.85,15700.0,1656000
3.79,9700.0,3.78,36600.0,3.77,27500.0,3.76,11200.0,3.75,3900.0,3.8,500.0,3.81,9500.0,3.82,5200.0,3.83,1000.0,3.84,7300.0,1659000
3.79,9700.0,3.78,37600.0,3.77,27500.0,3.76,10600.0,3.75,3900.0,3.8,500.0,3.81,9500.0,3.82,5200.0,3.83,1000.0,3.84,7300.0,1680000
3.8,100.0,3.79,9700.0,3.78,37600.0,3.77,26500.0,3.76,10600.0,3.81,9500.0,3.82,5200.0,3.83,1000.0,3.84,7300.0,3.85,15700.0,1695000
3.8,100.0,3.79,9700.0,3.78,37600.0,3.77,26500.0,3.76,10600.0,3.81,9500.0,3.82,5200.0,3.83,1000.0,3.84,7300.0,3.85,15700.0,1698000
3.8,100.0,3.79,6800.0,3.78,37600.0,3.77,26500.0,3.76,10600.0,3.81,9500.0,3.82,5200.0,3.83,1000.0,3.84,7300.0,3.85,15700.0,1704000
3.8,100.0,3.79,6800.0,3.78,37600.0,3.77,26500.0,3.76,10600.0,3.81,9500.0,3.82,5200.0,3.83,1000.0,3.84,7300.0,3.85,15700.0,1707000
3.8,100.0,3.79,6800.0,3.78,37600.0,3.77,26500.0,3.76,10600.0,3.81,9500.0,3.82,5200.0,3.83,1000.0,3.84,7300.0,3.85,15700.0,1713000
3.8,100.0,3.79,6800.0,3.78,37000.0,3.77,26500.0,3.76,10600.0,3.81,9500.0,3.82,5200.0,3.83,1000.0,3.84,7300.0,3.85,15700.0,1725000
3.8,1000.0,3.79,6800.0,3.78,37000.0,3.77,26500.0,3.76,10600.0,3.81,9500.0,3.82,5200.0,3.83,1000.0,3.84,7300.0,3.85,15700.0,1761000
3.79,6800.0,3.78,37000.0,3.77,26500.0,3.76,10600.0,3.75,14300.0,3.8,4000.0,3.81,9500.0,3.82,5200.0,3.83,1000.0,3.84,7300.0,1773000
3.79,6800.0,3.78,37000.0,3.77,26500.0,3.76,10600.0,3.75,13200.0,3.8,4000.0,3.81,9500.0,3.82,5200.0,3.83,1000.0,3.84,7300.0,1791000
3.79,6800.0,3.78,37000.0,3.77,26500.0,3.76,10900.0,3.75,13200.0,3.8,4000.0,3.81,9500.0,3.82,5200.0,3.83,1000.0,3.84,7300.0,1794000
3.79,6800.0,3.78,37000.0,3.77,26500.0,3.76,10900.0,3.75,14200.0,3.8,4000.0,3.81,9500.0,3.82,5200.0,3.83,1000.0,3.84,7300.0,1797000
3.79,4200.0,3.78,37000.0,3.77,26500.0,3.76,10900.0,3.75,14200.0,3.8,4000.0,3.81,9500.0,3.82,5200.0,3.83,1000.0,3.84,7300.0,1803000
3.79,4200.0,3.78,37000.0,3.77,26500.0,3.76,10900.0,3.75,14200.0,3.8,5000.0,3.81,9500.0,3.82,5200.0,3.83,1000.0,3.84,7300.0,1827000
3.79,4200.0,3.78,37000.0,3.77,26500.0,3.76,10900.0,3.75,13900.0,3.8,5000.0,3.81,9500.0,3.82,5200.0,3.83,1000.0,3.84,7300.0,1830000
3.79,4200.0,3.78,45000.0,3.77,26500.0,3.76,10900.0,3.75,13900.0,3.8,5000.0,3.81,9500.0,3.82,5200.0,3.83,1000.0,3.84,7300.0,1836000
3.79,4200.0,3.78,45000.0,3.77,26900.0,3.76,10900.0,3.75,13900.0,3.8,5000.0,3.81,9500.0,3.82,5200.0,3.83,1000.0,3.84,7300.0,1839000
3.79,4200.0,3.78,45000.0,3.77,26900.0,3.76,10900.0,3.75,13900.0,3.8,5300.0,3.81,9500.0,3.82,5200.0,3.83,1000.0,3.84,7300.0,1860000
3.79,4200.0,3.78,11000.0,3.77,26900.0,3.76,10900.0,3.75,13900.0,3.8,5300.0,3.81,9500.0,3.82,5200.0,3.83,1000.0,3.84,7300.0,1866000
3.79,2600.0,3.78,11000.0,3.77,26900.0,3.76,10900.0,3.75,13900.0,3.8,5300.0,3.81,9500.0,3.82,5200.0,3.83,1000.0,3.84,7300.0,1869000
3.79,3200.0,3.78,11000.0,3.77,26900.0,3.76,10900.0,3.75,13900.0,3.8,5300.0,3.81,9500.0,3.82,5200.0,3.83,1000.0,3.84,7300.0,1881000
3.79,3200.0,3.78,11000.0,3.77,26900.0,3.76,10900.0,3.75,13900.0,3.8,3700.0,3.81,9500.0,3.82,5200.0,3.83,1000.0,3.84,7300.0,1890000
3.79,3200.0,3.78,11000.0,3.77,28300.0,3.76,10900.0,3.75,13900.0,3.8,3700.0,3.81,9500.0,3.82,5200.0,3.83,1000.0,3.84,7300.0,1896000
3.79,3200.0,3.78,11000.0,3.77,28300.0,3.76,10900.0,3.75,13900.0,3.8,2400.0,3.81,9500.0,3.82,5200.0,3.83,1000.0,3.84,7300.0,1899000
3.79,3200.0,3.78,11000.0,3.77,28300.0,3.76,10900.0,3.75,13900.0,3.8,2400.0,3.81,9500.0,3.82,5200.0,3.83,1000.0,3.84,7300.0,1902000
3.79,2600.0,3.78,11000.0,3.77,28300.0,3.76,10900.0,3.75,13900.0,3.8,2400.0,3.81,9500.0,3.82,5200.0,3.83,1000.0,3.84,7300.0,1905000
3.79,2600.0,3.78,13600.0,3.77,28300.0,3.76,10900.0,3.75,13900.0,3.8,2400.0,3.81,9500.0,3.82,5200.0,3.83,1000.0,3.84,7300.0,1911000
3.79,2600.0,3.78,15200.0,3.77,28300.0,3.76,10900.0,3.75,13900.0,3.8,2200.0,3.81,9500.0,3.82,5200.0,3.83,1000.0,3.84,7300.0,1914000
3.79,2600.0,3.78,15200.0,3.77,28300.0,3.76,10900.0,3.75,13900.0,3.8,1000.0,3.81,9500.0,3.82,5200.0,3.83,1000.0,3.84,7300.0,1935000
3.79,3600.0,3.78,15200.0,3.77,28300.0,3.76,10900.0,3.75,13900.0,3.8,1000.0,3.81,9500.0,3.82,5200.0,3.83,1000.0,3.84,7300.0,1944000
3.79,3600.0,3.78,15200.0,3.77,28300.0,3.76,10900.0,3.75,13900.0,3.8,1000.0,3.81,9500.0,3.82,5200.0,3.83,1000.0,3.84,7300.0,1947000
3.8,100.0,3.79,3600.0,3.78,15200.0,3.77,28300.0,3.76,10900.0,3.81,9500.0,3.82,5200.0,3.83,1000.0,3.84,7300.0,3.85,16700.0,1971000
3.8,100.0,3.79,3600.0,3.78,15200.0,3.77,28300.0,3.76,10900.0,3.81,9500.0,3.82,5200.0,3.83,1000.0,3.84,7300.0,3.85,16700.0,1989000
3.8,100.0,3.79,3600.0,3.78,15200.0,3.77,28300.0,3.76,10900.0,3.81,9500.0,3.82,5200.0,3.83,1000.0,3.84,7300.0,3.85,16700.0,1995000
3.8,100.0,3.79,3600.0,3.78,15200.0,3.77,28300.0,3.76,10900.0,3.81,9500.0,3.82,5200.0,3.83,1000.0,3.84,7300.0,3.85,16700.0,2010000
3.79,4300.0,3.78,15200.0,3.77,28300.0,3.76,10900.0,3.75,13900.0,3.8,4100.0,3.81,9500.0,3.82,5200.0,3.83,1000.0,3.84,7300.0,2034000
3.79,4300.0,3.78,15200.0,3.77,28300.0,3.76,10900.0,3.75,13900.0,3.8,4100.0,3.81,9500.0,3.82,5200.0,3.83,1000.0,3.84,7300.0,2055000
3.79,4300.0,3.78,15200.0,3.77,28300.0,3.76,10900.0,3.75,13900.0,3.8,4100.0,3.81,9500.0,3.82,5200.0,3.83,1000.0,3.84,7300.0,2061000
3.79,4300.0,3.78,15200.0,3.77,28300.0,3.76,10900.0,3.75,13900.0,3.8,2600.0,3.81,9500.0,3.82,5200.0,3.83,1000.0,3.84,7300.0,2076000
3.79,4300.0,3.78,15200.0,3.77,28300.0,3.76,10900.0,3.75,14700.0,3.8,2600.0,3.81,9500.0,3.82,5200.0,3.83,1000.0,3.84,7300.0,2082000
3.79,4300.0,3.78,15200.0,3.77,28300.0,3.76,10900.0,3.75,14700.0,3.8,2600.0,3.81,9500.0,3.82,5200.0,3.83,1000.0,3.84,7300.0,2097000
3.79,9200.0,3.78,15200.0,3.77,28300.0,3.76,10900.0,3.75,14700.0,3.8,2600.0,3.81,9500.0,3.82,5200.0,3.83,1000.0,3.84,7300.0,2100000
3.79,9200.0,3.78,15200.0,3.77,31300.0,3.76,10900.0,3.75,14700.0,3.8,4400.0,3.81,9500.0,3.82,5200.0,3.83,1000.0,3.84,7300.0,2112000
3.79,9200.0,3.78,15200.0,3.77,31300.0,3.76,10900.0,3.75,15200.0,3.8,4400.0,3.81,9500.0,3.82,5200.0,3.83,1000.0,3.84,7300.0,2115000
3.79,9200.0,3.78,15200.0,3.77,31300.0,3.76,10900.0,3.75,15200.0,3.8,4400.0,3.81,9500.0,3.82,5200.0,3.83,5000.0,3.84,7300.0,2118000
